lsoa_code,e_i,D_A,D_B,D_C,D_D,IMD_i,london_income_decile,x_j_A_p2000,s_j_A_p2000,A_i_A_p2000,x_j_A_p5000,s_j_A_p5000,A_i_A_p5000,x_j_A_p8000,s_j_A_p8000,A_i_A_p8000,x_j_B_p2000,s_j_B_p2000,A_i_B_p2000,x_j_B_p5000,s_j_B_p5000,A_i_B_p5000,x_j_B_p8000,s_j_B_p8000,A_i_B_p8000,x_j_C_p2000,s_j_C_p2000,A_i_C_p2000,x_j_C_p5000,s_j_C_p5000,A_i_C_p5000,x_j_C_p8000,s_j_C_p8000,A_i_C_p8000,x_j_D_p2000,s_j_D_p2000,A_i_D_p2000,x_j_D_p5000,s_j_D_p5000,A_i_D_p5000,x_j_D_p8000,s_j_D_p8000,A_i_D_p8000
E01004272,7,49.55794158707892,52.40752322833597,58.10668651085003,63.80584979336412,0.575,1,0.0,0.0,3.655545349754953,0.0,0.0,3.823244889731002,0.0,0.0,4.012186374633793,0.0,0.0,3.655938093560879,0.0,0.0,3.8291113939955475,0.0,0.0,4.0142473249467,0.0,0.0,3.6543562135395447,0.0,0.0,3.831556989314627,0.0,0.0,4.025025223420435,0.0,0.0,3.656085153910173,0.0,0.0,3.824992739839511,0.0,0.0,4.021466383414044
E01004274,5,56.90414277293942,59.17461806957971,63.715568662860264,68.25651925614083,0.399,2,0.0,0.0,2.878197089883401,0.0,0.0,3.046078261161891,0.0,0.0,3.245406306451738,0.0,0.0,2.8779456256864533,0.0,0.0,3.053889023298395,0.0,0.0,3.2496545027416284,0.0,0.0,2.8768672650020615,0.0,0.0,3.0623389761162545,0.0,0.0,3.2616476239651604,0.0,0.0,2.879460480371805,0.0,0.0,3.0529605541550238,0.0,0.0,3.258054260444088
E01004275,31,61.62807842826435,63.840526443839046,68.26542247498841,72.6903185061378,0.359,3,0.0,0.0,3.037716411774538,0.0,0.0,3.2065856836314452,0.0,0.0,3.409051038115545,0.0,0.0,3.0373865068028287,0.0,0.0,3.214740281682328,0.0,0.0,3.413604380073606,0.0,0.0,3.0363571758064647,0.0,0.0,3.2235273300506595,0.0,0.0,3.425673027644432,0.0,0.0,3.0388032800120426,0.0,0.0,3.213457433538111,0.0,0.0,3.421861692720591
E01004276,3,67.0502295386733,67.62015648975202,68.76001039190947,69.89986429406692,0.085,9,0.0,0.0,2.787380680454086,0.0,0.0,2.9562923791153644,0.0,0.0,3.1594192736949434,0.0,0.0,2.7870234459662835,0.0,0.0,2.964573688210774,0.0,0.0,3.1641077337670587,0.0,0.0,2.7860220096289545,0.0,0.0,2.973742686469012,0.0,0.0,3.17642446982717,0.0,0.0,2.7885863432205817,0.0,0.0,2.9635944681193225,0.0,0.0,3.172541482496733
E01004277,0,40.2077922077922,40.557599999999994,41.25721558441558,41.956831168831165,0.087,9,0.0,0.0,3.1828238741772976,0.0,0.0,3.350361306643271,0.0,0.0,3.5434695079333496,0.0,0.0,3.182894762709833,0.0,0.0,3.357004526221145,0.0,0.0,3.546474834691802,0.0,0.0,3.181544538754224,0.0,0.0,3.3620571855918033,0.0,0.0,3.5573739810476286,0.0,0.0,3.1834575583131275,0.0,0.0,3.3540602465732143,0.0,0.0,3.5540890774833556
E01004280,15,47.53610362280242,49.49934470242417,53.42582686166764,57.352309020911115,0.413,2,0.0,0.0,3.10036141127509,0.0,0.0,3.267436410269551,0.0,0.0,3.462744521431773,0.0,0.0,3.1002608199570725,0.0,0.0,3.274637521678182,0.0,0.0,3.4664127587812477,0.0,0.0,3.099063121178798,0.0,0.0,3.281768915337735,0.0,0.0,3.4778688020176016,0.0,0.0,3.1015225360589573,0.0,0.0,3.273258258976544,0.0,0.0,3.474458711603737
E01004281,2,50.68964990070901,51.57671877397142,53.35085652049623,55.12499426702104,0.175,7,0.0,0.0,2.896323138114785,0.0,0.0,3.064700318053554,0.0,0.0,3.264862845468148,0.0,0.0,2.896066618887836,0.0,0.0,3.0725293751096463,0.0,0.0,3.2691007244489008,0.0,0.0,2.8949775829704834,0.0,0.0,3.080654358493616,0.0,0.0,3.280857287898719,0.0,0.0,2.8973389607278497,0.0,0.0,3.071019859488217,0.0,0.0,3.2772461103134463
E01004283,15,45.44777292520245,47.879228776700785,52.74214047969745,57.60505218269411,0.535,1,0.0,0.0,4.035923542146488,0.0,0.0,4.201950410340877,0.0,0.0,4.385140526159537,0.0,0.0,4.036531253354719,0.0,0.0,4.20704663966475,0.0,0.0,4.3870977325257465,0.0,0.0,4.034780175576913,0.0,0.0,4.208798790034205,0.0,0.0,4.397385234595085,0.0,0.0,4.037276198253105,0.0,0.0,4.20424844858337,0.0,0.0,4.39330106562089
E01004286,35,60.00471651048114,62.59692026373392,67.78132777023949,72.96573527674506,0.432,2,0.0,0.0,3.9587400398815773,0.0,0.0,4.125046404093931,0.0,0.0,4.31111048662901,0.0,0.0,3.959176946710302,0.0,0.0,4.1306355365335135,0.0,0.0,4.313303557066284,0.0,0.0,3.9575651974563426,0.0,0.0,4.133427445008821,0.0,0.0,4.323861855777212,0.0,0.0,3.9598335449095607,0.0,0.0,4.127736878294366,0.0,0.0,4.3201061129657905
E01004287,9,42.808910751478955,45.587209059249936,51.14380567479191,56.70040229033388,0.649,1,0.0,0.0,3.9610964863538856,0.0,0.0,4.126577219132155,0.0,0.0,4.309380105275395,0.0,0.0,3.9616669792144683,0.0,0.0,4.131657546812976,0.0,0.0,4.311430430145251,0.0,0.0,3.9599475127535,0.0,0.0,4.1339102582346525,0.0,0.0,4.3216143502381525,0.0,0.0,3.962610912045145,0.0,0.0,4.129431147362086,0.0,0.0,4.317572935035235
E01004288,23,42.27515576853182,44.62565442926219,49.32665175072293,54.027649072183664,0.556,1,0.0,0.0,3.9745176928162302,0.0,0.0,4.140487501383483,0.0,0.0,4.325234569306607,0.0,0.0,3.975009352895401,0.0,0.0,4.145882397009175,0.0,0.0,4.327364660926499,0.0,0.0,3.973355011040862,0.0,0.0,4.148447881800579,0.0,0.0,4.33780001995614,0.0,0.0,3.975776381879787,0.0,0.0,4.143230254690503,0.0,0.0,4.333929191248062
E01004289,44,44.63013142934906,46.65633939624151,50.70875533002641,54.761171263811306,0.454,2,0.0,0.0,4.166397247196186,0.0,0.0,4.332049805492326,0.0,0.0,4.515900986381496,0.0,0.0,4.166915052573297,0.0,0.0,4.337315789691555,0.0,0.0,4.518015330568751,0.0,0.0,4.165239997777548,0.0,0.0,4.339850015855061,0.0,0.0,4.528340693691364,0.0,0.0,4.167796931986804,0.0,0.0,4.334951342649092,0.0,0.0,4.524404429692101
E01004290,20,37.852990899426,39.38225173176281,42.44077339643643,45.49929506111005,0.404,2,0.0,0.0,4.1071910159786285,0.0,0.0,4.2735277636332025,0.0,0.0,4.456448388560922,0.0,0.0,4.10785464205037,0.0,0.0,4.278541726168132,0.0,0.0,4.458307123787074,0.0,0.0,4.10605655902858,0.0,0.0,4.279797061644529,0.0,0.0,4.468610418864445,0.0,0.0,4.108502174275921,0.0,0.0,4.275427023653739,0.0,0.0,4.464427730410109
E01004291,13,61.509816083856165,62.51242608602302,64.51764609035673,66.52286609469044,0.163,8,0.0,0.0,3.5396608487096892,0.0,0.0,3.703460149570644,0.0,0.0,3.8861911446679125,0.0,0.0,3.540056691721029,0.0,0.0,3.708754158115936,0.0,0.0,3.8885252348379478,0.0,0.0,3.5385002801674927,0.0,0.0,3.713206141597567,0.0,0.0,3.898747606136066,0.0,0.0,3.541724239665913,0.0,0.0,3.7085284063122357,0.0,0.0,3.894876269494578
E01004292,2,46.25891335111928,46.67061767994424,47.49402633759416,48.317434995244085,0.089,9,0.0,0.0,3.5272917883482116,0.0,0.0,3.6910834597828486,0.0,0.0,3.8728140633119064,0.0,0.0,3.527753281177343,0.0,0.0,3.6961449006203355,0.0,0.0,3.8750348957764045,0.0,0.0,3.526139407401564,0.0,0.0,3.7000723275652363,0.0,0.0,3.885032194820062,0.0,0.0,3.529373683448178,0.0,0.0,3.6958110296774898,0.0,0.0,3.8810673468031704
E01004293,18,60.82427488609781,61.548083757242374,62.995701499531506,64.44331924182062,0.119,9,0.0,0.0,3.6377318818000823,0.0,0.0,3.801152926342443,0.0,0.0,3.981148546121204,0.0,0.0,3.6382701411958824,0.0,0.0,3.805830280777041,0.0,0.0,3.9832301669393497,0.0,0.0,3.636590891610978,0.0,0.0,3.809384136399219,0.0,0.0,3.9928003146090796,0.0,0.0,3.640004471973635,0.0,0.0,3.805860625231175,0.0,0.0,3.9886888415233535
E01004295,8,34.34531073836491,36.41289844481447,40.54807385771361,44.68324927061274,0.602,1,0.0,0.0,3.7357441635594615,0.0,0.0,3.899954054735825,0.0,0.0,4.081050661502947,0.0,0.0,3.7362900454560446,0.0,0.0,3.9048103811582897,0.0,0.0,4.083160446799962,0.0,0.0,3.7345973433335997,0.0,0.0,3.907871071987668,0.0,0.0,4.092992435179246,0.0,0.0,3.7377169292210857,0.0,0.0,3.903949180658726,0.0,0.0,4.088925650662484
E01004296,8,48.1337706010646,50.044681293926864,53.86650267965139,57.68832406537592,0.397,2,0.0,0.0,3.6002288553100468,0.0,0.0,3.7644127186613847,0.0,0.0,3.9469361924284945,0.0,0.0,3.6006772123855306,0.0,0.0,3.7695997305188493,0.0,0.0,3.9491943309572806,0.0,0.0,3.599070800265001,0.0,0.0,3.773405315920403,0.0,0.0,3.959328077282737,0.0,0.0,3.6021498265146805,0.0,0.0,3.768855744500418,0.0,0.0,3.9554132920923726
E01004297,3,67.32016137940221,68.08087920298946,69.60231485016395,71.12375049733843,0.113,9,0.0,0.0,3.5305671888794445,0.0,0.0,3.694999835465731,0.0,0.0,3.878418985876347,0.0,0.0,3.5309809110144137,0.0,0.0,3.7003463227212205,0.0,0.0,3.8807425053993194,0.0,0.0,3.529401775911792,0.0,0.0,3.7042832878688468,0.0,0.0,3.8910234419032017,0.0,0.0,3.5323779330432985,0.0,0.0,3.6993961630836187,0.0,0.0,3.887177403016973
E01004298,9,30.04731653285828,31.78405142845749,35.25752121965591,38.730991010854325,0.578,1,0.0,0.0,3.864089989314297,0.0,0.0,4.02916013955689,0.0,0.0,4.211825126760919,0.0,0.0,3.8646235666257827,0.0,0.0,4.034260158129754,0.0,0.0,4.2139468936015545,0.0,0.0,3.8629370680273336,0.0,0.0,4.036967711534001,0.0,0.0,4.2240872718686155,0.0,0.0,3.865723645619809,0.0,0.0,4.032481254998057,0.0,0.0,4.220090361978109
E01004300,4,31.27093822374049,33.11905067276355,36.81527557080968,40.51150046885581,0.591,1,0.0,0.0,3.701988246282443,0.0,0.0,3.8670302328178647,0.0,0.0,4.050871803775916,0.0,0.0,3.7024381163886813,0.0,0.0,3.8723753813008246,0.0,0.0,4.0531274610884855,0.0,0.0,3.7008229736548612,0.0,0.0,3.875705152277856,0.0,0.0,4.063440178895816,0.0,0.0,3.7035741958188146,0.0,0.0,3.870721620805517,0.0,0.0,4.0595802761445405
E01004301,9,26.987717776718796,28.547607864213145,31.667388039201835,34.78716821419052,0.578,1,0.0,0.0,3.7574156391595834,0.0,0.0,3.9219470309878917,0.0,0.0,4.104013406697199,0.0,0.0,3.75793101107406,0.0,0.0,3.926985187358312,0.0,0.0,4.106170556217404,0.0,0.0,3.756263262202522,0.0,0.0,3.9300978610234534,0.0,0.0,4.116200959332534,0.0,0.0,3.7592401206253863,0.0,0.0,3.925790299030062,0.0,0.0,4.112204095809057
E01004302,6,25.88335889133544,27.325061981582827,30.20846816207759,33.09187434257236,0.557,1,0.0,0.0,3.7742692003603406,0.0,0.0,3.939060198706793,0.0,0.0,4.121574397467782,0.0,0.0,3.774782349607052,0.0,0.0,3.9441628742545203,0.0,0.0,4.123733160385992,0.0,0.0,3.7731149221133533,0.0,0.0,3.947157172356866,0.0,0.0,4.1338433840067115,0.0,0.0,3.7759924064205173,0.0,0.0,3.94269337823233,0.0,0.0,4.1298655945403056
E01004303,7,60.36712986882838,62.96895316617488,68.17259976086788,73.3762463555609,0.431,2,0.0,0.0,3.672920428827415,0.0,0.0,3.8379735627759892,0.0,0.0,4.0221056368963515,0.0,0.0,3.6733514966091505,0.0,0.0,3.8433760409808926,0.0,0.0,4.02439409745104,0.0,0.0,3.6717519941729275,0.0,0.0,3.8468413937346915,0.0,0.0,4.034747234691663,0.0,0.0,3.674493082076642,0.0,0.0,3.8417423734589677,0.0,0.0,4.030917030435075
E01004304,14,28.41005557189149,30.01238270614617,33.21703697465553,36.421691243164894,0.564,1,0.0,0.0,3.917823974884849,0.0,0.0,4.082581539204419,0.0,0.0,4.264056479350398,0.0,0.0,3.918403125657149,0.0,0.0,4.087461711506766,0.0,0.0,4.26612404224657,0.0,0.0,3.916677728221879,0.0,0.0,4.090005739839841,0.0,0.0,4.27604592665346,0.0,0.0,3.9196200478484977,0.0,0.0,4.085997877681885,0.0,0.0,4.2719524589241615
E01004305,21,36.4485568933282,38.6245357398599,42.97649343292328,47.32845112598667,0.597,1,0.0,0.0,3.914011132662184,0.0,0.0,4.079352477546118,0.0,0.0,4.263276419920987,0.0,0.0,3.914488467666296,0.0,0.0,4.0846729583506125,0.0,0.0,4.265474216150544,0.0,0.0,3.9128484394162104,0.0,0.0,4.08764765472882,0.0,0.0,4.275796615516622,0.0,0.0,3.9154981740443215,0.0,0.0,4.082671597782905,0.0,0.0,4.271910975004671
E01004306,19,35.92970347415989,37.32018299860988,40.10114204750986,42.88210109640983,0.387,3,0.0,0.0,3.895374422793276,0.0,0.0,4.060583498523088,0.0,0.0,4.239511419718484,0.0,0.0,3.89616347094318,0.0,0.0,4.064804024730268,0.0,0.0,4.241380223613858,0.0,0.0,3.894238300164707,0.0,0.0,4.0657825941709795,0.0,0.0,4.250721718764741,0.0,0.0,3.8973254949251643,0.0,0.0,4.063139793231155,0.0,0.0,4.246254458088918
E01004307,19,27.670774475240183,28.016659156180683,28.70842851806169,29.400197879942695,0.125,9,0.0,0.0,3.805690144819245,0.0,0.0,3.970844390731248,0.0,0.0,4.149124066684234,0.0,0.0,3.8065104066708915,0.0,0.0,3.9748814824052627,0.0,0.0,4.1509854479499575,0.0,0.0,3.804551904689851,0.0,0.0,3.975701340378884,0.0,0.0,4.1600863518289986,0.0,0.0,3.807732165397619,0.0,0.0,3.973415659251473,0.0,0.0,4.15556780604845
E01004308,6,25.20284439970019,26.268924717807508,28.401085354022143,30.533245990236782,0.423,2,0.0,0.0,3.870296057293413,0.0,0.0,4.035796118190758,0.0,0.0,4.2152893708541725,0.0,0.0,3.8710834857663254,0.0,0.0,4.040145051129393,0.0,0.0,4.217140759642178,0.0,0.0,3.8691622433682817,0.0,0.0,4.041002338991097,0.0,0.0,4.226695632729864,0.0,0.0,3.8721315749093117,0.0,0.0,4.038117096699416,0.0,0.0,4.222230134518725
E01004309,10,32.49634565915112,34.35188699628864,38.0629696705637,41.77405234483876,0.571,1,0.0,0.0,3.879736150774426,0.0,0.0,4.044814514919523,0.0,0.0,4.224352286059117,0.0,0.0,3.8804744375352302,0.0,0.0,4.049206279585847,0.0,0.0,4.226254706072694,0.0,0.0,3.8785998828334014,0.0,0.0,4.050553505843576,0.0,0.0,4.235761888836556,0.0,0.0,3.881637929630182,0.0,0.0,4.047553740428398,0.0,0.0,4.2313865367072445
E01004310,8,28.672953272797983,29.79406574576438,32.03629069169718,34.27851563762999,0.391,3,0.0,0.0,3.713820413224866,0.0,0.0,3.878481779776474,0.0,0.0,4.057247260067091,0.0,0.0,3.7145606455980267,0.0,0.0,3.882697979692934,0.0,0.0,4.059159449588108,0.0,0.0,3.7126829005762967,0.0,0.0,3.884229232059888,0.0,0.0,4.068379069205715,0.0,0.0,3.7158850199612026,0.0,0.0,3.8815585184035797,0.0,0.0,4.063996807487822
E01004311,11,36.08838346446335,37.788146325639566,41.18767204799202,44.58719777034447,0.471,1,0.0,0.0,3.837167776013357,0.0,0.0,4.004039480983781,0.0,0.0,4.18206329764017,0.0,0.0,3.838188021348751,0.0,0.0,4.007900345668858,0.0,0.0,4.183788500674624,0.0,0.0,3.83602854314795,0.0,0.0,4.006899411098034,0.0,0.0,4.193103964981529,0.0,0.0,3.839072749947609,0.0,0.0,4.005212850890883,0.0,0.0,4.188154532396518
E01004312,5,24.58321682674023,25.898418926970837,28.528823127432045,31.159227327893248,0.535,1,0.0,0.0,3.8866133757467356,0.0,0.0,4.05325272489792,0.0,0.0,4.231901703105317,0.0,0.0,3.8875765327443634,0.0,0.0,4.057310886748047,0.0,0.0,4.233622560121083,0.0,0.0,3.885481647766637,0.0,0.0,4.05669647724052,0.0,0.0,4.243137717932973,0.0,0.0,3.888432612710359,0.0,0.0,4.0545636652717025,0.0,0.0,4.2383032400990635
E01004313,19,33.403183655124835,35.09004442970864,38.463765978876246,41.83748752804385,0.505,1,0.0,0.0,4.033333976803067,0.0,0.0,4.199914828880229,0.0,0.0,4.379025463790855,0.0,0.0,4.0342656864072755,0.0,0.0,4.204100113945943,0.0,0.0,4.3807417050163835,0.0,0.0,4.032206223431425,0.0,0.0,4.20367652468175,0.0,0.0,4.390396316976769,0.0,0.0,4.035086882783717,0.0,0.0,4.201261733813008,0.0,0.0,4.385625957103013
E01004315,11,31.926174053839247,33.02124182388593,35.2113773639793,37.401512904072675,0.343,4,0.0,0.0,3.8753445790847314,0.0,0.0,4.041785494012043,0.0,0.0,4.219994191626025,0.0,0.0,3.8763082306235948,0.0,0.0,4.045725086915892,0.0,0.0,4.221748474161103,0.0,0.0,3.8742073319861747,0.0,0.0,4.045192507709112,0.0,0.0,4.23105030785077,0.0,0.0,3.87725070803269,0.0,0.0,4.043271580696375,0.0,0.0,4.226229250620836
E01004316,19,17.092954899724468,17.780091686693392,19.15436526063124,20.528638834569087,0.402,2,0.0,0.0,3.887139852517513,0.0,0.0,4.0533093613954545,0.0,0.0,4.231373839696806,0.0,0.0,3.8880810183987893,0.0,0.0,4.057218579252944,0.0,0.0,4.233155646617841,0.0,0.0,3.886000702828631,0.0,0.0,4.056919967314513,0.0,0.0,4.24234091002128,0.0,0.0,3.8890928158090143,0.0,0.0,4.0550156585019685,0.0,0.0,4.237577362500367
E01004319,27,36.41851307679704,38.235796879329214,41.870364484393555,45.5049320894579,0.499,1,0.0,0.0,3.9525487464101454,0.0,0.0,4.116995045725347,0.0,0.0,4.297716789584432,0.0,0.0,3.9531439463278613,0.0,0.0,4.121735664790249,0.0,0.0,4.299766024598928,0.0,0.0,3.9514052313572954,0.0,0.0,4.124324998313465,0.0,0.0,4.309516029932044,0.0,0.0,3.95448023227803,0.0,0.0,4.120615502677101,0.0,0.0,4.305378996635902
E01004321,28,33.36566710067156,34.89047808717225,37.94010006017363,40.989722033175006,0.457,2,0.0,0.0,4.063023169219409,0.0,0.0,4.227951754858962,0.0,0.0,4.408648712212901,0.0,0.0,4.063671978689334,0.0,0.0,4.232637678926855,0.0,0.0,4.410632239902798,0.0,0.0,4.061882784907409,0.0,0.0,4.234627498486162,0.0,0.0,4.420406562410719,0.0,0.0,4.064839312706909,0.0,0.0,4.231015077831713,0.0,0.0,4.416194127891469
E01004322,9,21.284691165864285,22.702251597510845,25.53737246080397,28.37249332409709,0.666,1,0.0,0.0,3.9725141675876774,0.0,0.0,4.138045788317456,0.0,0.0,4.3191699446981335,0.0,0.0,3.9732028046274133,0.0,0.0,4.142772320180187,0.0,0.0,4.321085263592682,0.0,0.0,3.9713777321291417,0.0,0.0,4.144224433771271,0.0,0.0,4.331011552031054,0.0,0.0,3.974162065798493,0.0,0.0,4.140522779887318,0.0,0.0,4.3267430118379675
E01004323,16,29.631541700471328,30.935329535292063,33.54290520493355,36.15048087457502,0.44,2,0.0,0.0,4.03825014762098,0.0,0.0,4.203670794710579,0.0,0.0,4.385509812392888,0.0,0.0,4.038878946802504,0.0,0.0,4.208560101342411,0.0,0.0,4.387492417460093,0.0,0.0,4.037108202905445,0.0,0.0,4.21045024163714,0.0,0.0,4.397528334398861,0.0,0.0,4.0398551078427865,0.0,0.0,4.2063919872734585,0.0,0.0,4.3933734600039775
E01004324,19,27.349263968980924,28.8179194441152,31.75523039438375,34.6925413446523,0.537,1,0.0,0.0,4.0740764322533325,0.0,0.0,4.239872970819641,0.0,0.0,4.422124032835398,0.0,0.0,4.074721047853502,0.0,0.0,4.24480960077082,0.0,0.0,4.424061087949411,0.0,0.0,4.072937011042594,0.0,0.0,4.246424706976586,0.0,0.0,4.434202763910589,0.0,0.0,4.075561929450725,0.0,0.0,4.242249323397732,0.0,0.0,4.43003324589526
E01004326,20,28.237297123896663,29.4853856567729,31.981562722525364,34.47773978827783,0.442,2,0.0,0.0,4.0299319928914015,0.0,0.0,4.195078723934904,0.0,0.0,4.376781153274931,0.0,0.0,4.030538951133728,0.0,0.0,4.199966976996586,0.0,0.0,4.378803209917461,0.0,0.0,4.028787763344998,0.0,0.0,4.20213148975111,0.0,0.0,4.388791071625329,0.0,0.0,4.031612586389514,0.0,0.0,4.198086263873275,0.0,0.0,4.3846655380884565
E01004327,6,48.25114587089613,49.766231851242274,52.79640381193455,55.826575772626825,0.314,4,0.0,0.0,2.611380890313929,0.0,0.0,2.7882722690746866,0.0,0.0,2.9838410334770646,0.0,0.0,2.6131454940009493,0.0,0.0,2.7937391596187218,0.0,0.0,2.979501366620265,0.0,0.0,2.6112009284601534,0.0,0.0,2.7867934398076657,0.0,0.0,2.9937244285394184,0.0,0.0,2.611196750226481,0.0,0.0,2.7810985883869757,0.0,0.0,2.9888428367435216
E01004328,13,51.75532564205105,53.266581150798935,56.289092168294715,59.311603185790496,0.292,5,0.0,0.0,2.774932057479491,0.0,0.0,2.950673980328951,0.0,0.0,3.1438441306146654,0.0,0.0,2.7765602589455423,0.0,0.0,2.956056232442817,0.0,0.0,3.1406232429018903,0.0,0.0,2.7745626498735683,0.0,0.0,2.949752245076661,0.0,0.0,3.1544070587157518,0.0,0.0,2.7748127133212463,0.0,0.0,2.9443789030921366,0.0,0.0,3.149383717242869
E01004329,20,52.42221336219033,54.042059755082,57.28175254086537,60.52144532664874,0.309,4,0.0,0.0,2.698271852312431,0.0,0.0,2.874916041159379,0.0,0.0,3.071932139107547,0.0,0.0,2.69987577318874,0.0,0.0,2.8804887876518355,0.0,0.0,3.067515945860341,0.0,0.0,2.6980245840282953,0.0,0.0,2.874360542021785,0.0,0.0,3.0816478569942514,0.0,0.0,2.697894892946693,0.0,0.0,2.868242585721331,0.0,0.0,3.077204451740549
E01004330,16,56.82868553643344,58.061868012574045,60.528232964855256,62.994597917136474,0.217,7,0.0,0.0,2.7586859637610917,0.0,0.0,2.9348296471995052,0.0,0.0,3.1292949109519554,0.0,0.0,2.7603315494317866,0.0,0.0,2.940271634720675,0.0,0.0,3.1256088039434147,0.0,0.0,2.758378030756472,0.0,0.0,2.933898075786436,0.0,0.0,3.1395468987873834,0.0,0.0,2.758489533375891,0.0,0.0,2.928285876405725,0.0,0.0,3.134685826251827
E01004331,16,52.5950453116395,54.62521406066879,58.685551558727354,62.74588905678593,0.386,3,0.0,0.0,2.5905567598969577,0.0,0.0,2.7674847861564738,0.0,0.0,2.966580993055588,0.0,0.0,2.592085827220957,0.0,0.0,2.773169920076047,0.0,0.0,2.961669920904602,0.0,0.0,2.590322602970008,0.0,0.0,2.767421048935446,0.0,0.0,2.9759169615615235,0.0,0.0,2.5900142919114986,0.0,0.0,2.7608928261944428,0.0,0.0,2.9718436415168066
E01004332,18,52.458485954393446,54.284041265606334,57.93515188803213,61.5862625104579,0.348,3,0.0,0.0,2.7606050284397226,0.0,0.0,2.9358521318763895,0.0,0.0,3.1302316563924637,0.0,0.0,2.762035613622058,0.0,0.0,2.9413481195408564,0.0,0.0,3.127143152462001,0.0,0.0,2.7601410683047645,0.0,0.0,2.9360937284865445,0.0,0.0,3.140711744552859,0.0,0.0,2.7602815245993484,0.0,0.0,2.930231478264689,0.0,0.0,3.1361804160835787
E01004333,9,48.56937262417125,50.49271978008843,54.33941409192279,58.186108403757146,0.396,3,0.0,0.0,2.609586135226355,0.0,0.0,2.78713509076447,0.0,0.0,2.9807127557324886,0.0,0.0,2.611628963947836,0.0,0.0,2.7924483026707163,0.0,0.0,2.976394610613088,0.0,0.0,2.6095338759855453,0.0,0.0,2.784052427081831,0.0,0.0,2.9908353164080124,0.0,0.0,2.6096965584412333,0.0,0.0,2.779006830541398,0.0,0.0,2.985209543774942
E01004334,7,34.73853195409612,36.41640304747896,39.77214523424465,43.127887421010335,0.483,1,0.0,0.0,2.6503249865561345,0.0,0.0,2.827226917927074,0.0,0.0,3.0207570985195176,0.0,0.0,2.652211314700063,0.0,0.0,2.832568544892405,0.0,0.0,3.0168010291656615,0.0,0.0,2.650154867579039,0.0,0.0,2.824946509493121,0.0,0.0,3.031022225650003,0.0,0.0,2.650339438860044,0.0,0.0,2.8197754097187833,0.0,0.0,3.0256330715405673
E01004335,8,48.954557932839336,51.24563124409622,55.827777866609985,60.40992448912374,0.468,1,0.0,0.0,2.7595408783383775,0.0,0.0,2.9345295255404205,0.0,0.0,3.126367498657761,0.0,0.0,2.761075276911588,0.0,0.0,2.9398674694544136,0.0,0.0,3.1238155799439102,0.0,0.0,2.7590554552996807,0.0,0.0,2.9340577682411393,0.0,0.0,3.1373012947027883,0.0,0.0,2.7594711810313597,0.0,0.0,2.928848228832027,0.0,0.0,3.1322441198248887
E01004336,12,37.43377379648863,38.66160157701346,41.11725713806311,43.57291269911276,0.328,4,0.0,0.0,2.845964023614194,0.0,0.0,3.0201501965601576,0.0,0.0,3.2086441351859487,0.0,0.0,2.8475144491675555,0.0,0.0,3.0252921330436156,0.0,0.0,3.2071069776926273,0.0,0.0,2.8453517552733607,0.0,0.0,3.019398868575018,0.0,0.0,3.2202799723391946,0.0,0.0,2.8462105205823316,0.0,0.0,3.0150230496305213,0.0,0.0,3.2146954995870503
E01004337,12,48.55999519036633,50.72577097585667,55.05732254683734,59.38887411781803,0.446,2,0.0,0.0,2.811846210860721,0.0,0.0,2.9862248760240884,0.0,0.0,3.17670613693898,0.0,0.0,2.8133277286101714,0.0,0.0,2.991503282209469,0.0,0.0,3.1747205940914114,0.0,0.0,2.811273229899784,0.0,0.0,2.985996382506363,0.0,0.0,3.187963157120039,0.0,0.0,2.8118688740713633,0.0,0.0,2.9810194350683843,0.0,0.0,3.182808423144341
E01004338,10,45.66870035578126,46.79215038453348,49.039050442037926,51.28595049954236,0.246,6,0.0,0.0,2.8218513370374567,0.0,0.0,2.9966275128693667,0.0,0.0,3.1861808448610853,0.0,0.0,2.8234664229090836,0.0,0.0,3.001817967261566,0.0,0.0,3.1841555369976,0.0,0.0,2.8213249806183103,0.0,0.0,2.9955443139389333,0.0,0.0,3.1975681956487962,0.0,0.0,2.8220207325849014,0.0,0.0,2.9909860417514356,0.0,0.0,3.192012997880171
E01004339,11,60.428522892358565,62.04800730587377,65.2869761329042,68.5259449599346,0.268,5,0.0,0.0,2.727044708124042,0.0,0.0,2.904063008986019,0.0,0.0,3.0951601804789224,0.0,0.0,2.7290754175565812,0.0,0.0,2.9092532833398614,0.0,0.0,3.091691768865027,0.0,0.0,2.7268713791198773,0.0,0.0,2.900764186140911,0.0,0.0,3.105953501706831,0.0,0.0,2.7273021629458363,0.0,0.0,2.896291674720114,0.0,0.0,3.0998830780343205
E01004340,11,51.89369585587659,54.11993540809369,58.57241451252791,63.02489361696211,0.429,2,0.0,0.0,2.8026091732436704,0.0,0.0,2.978316844242194,0.0,0.0,3.168414531674644,0.0,0.0,2.8043933697891914,0.0,0.0,2.9835007943849727,0.0,0.0,3.1658194580312062,0.0,0.0,2.8022172574811166,0.0,0.0,2.976283305892747,0.0,0.0,3.1796013706609005,0.0,0.0,2.8028116696851817,0.0,0.0,2.971806775451325,0.0,0.0,3.1738018898126876
