lsoa_code,lsoa_name,ej,seff,ubar_i,has_evse_i,desert_condition
E01000401,Bexley 013A,0,0.0,,False,A_true_desert
E01000453,Bexley 013B,1,0.0001984126984126,0.0001984126984126,True,B_underutilised
E01000454,Bexley 013C,0,0.0,,False,A_true_desert
E01000455,Bexley 013D,2,0.000297619047619,0.0001488095238095,True,B_underutilised
E01000456,Bexley 013E,0,0.0,,False,A_true_desert
E01000325,Bexley 014A,0,0.0,,False,A_true_desert
E01000326,Bexley 014B,0,0.0,,False,A_true_desert
E01000369,Bexley 014C,1,0.0,0.0,True,B_underutilised
E01000370,Bexley 014D,0,0.0,,False,A_true_desert
E01000371,Bexley 014E,0,0.0,,False,A_true_desert
E01000360,Bexley 015A,3,0.024702380952380948,0.008234126984126983,True,normal
E01000362,Bexley 015B,1,9.92063492063492e-05,9.92063492063492e-05,True,B_underutilised
E01000365,Bexley 015C,0,0.0,,False,A_true_desert
E01000366,Bexley 015D,1,0.025297619047619,0.025297619047619,True,normal
E01000394,Bexley 015E,0,0.0,,False,A_true_desert
E01000388,Bexley 016A,0,0.0,,False,A_true_desert
E01000392,Bexley 016B,0,0.0,,False,A_true_desert
E01000409,Bexley 016C,0,0.0,,False,A_true_desert
E01000411,Bexley 016D,0,0.0,,False,A_true_desert
E01000414,Bexley 016E,0,0.0,,False,A_true_desert
E01000415,Bexley 016F,0,0.0,,False,A_true_desert
E01000327,Bexley 017A,0,0.0,,False,A_true_desert
E01000328,Bexley 017B,0,0.0,,False,A_true_desert
E01000329,Bexley 017C,1,0.0,0.0,True,B_underutilised
E01000330,Bexley 017D,0,0.0,,False,A_true_desert
E01000331,Bexley 017E,0,0.0,,False,A_true_desert
E01000340,Bexley 018A,2,0.0,0.0,True,B_underutilised
E01000395,Bexley 018B,3,0.0,0.0,True,B_underutilised
E01000396,Bexley 018C,2,0.0,0.0,True,B_underutilised
E01000410,Bexley 018D,2,0.0,0.0,True,B_underutilised
E01000412,Bexley 018E,1,0.0,0.0,True,B_underutilised
E01000413,Bexley 018F,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01000374,Bexley 019A,1,0.0,0.0,True,B_underutilised
E01000375,Bexley 019B,0,0.0,,False,A_true_desert
E01000376,Bexley 019C,0,0.0,,False,A_true_desert
E01000377,Bexley 019D,3,0.000595238095238,0.00019841269841266667,True,B_underutilised
E01000379,Bexley 019F,0,0.0,,False,A_true_desert
E01033791,Bexley 019G,2,0.0,0.0,True,B_underutilised
E01033792,Bexley 019H,0,0.0,,False,A_true_desert
E01000348,Bexley 020A,0,0.0,,False,A_true_desert
E01000349,Bexley 020B,0,0.0,,False,A_true_desert
E01000361,Bexley 020C,0,0.0,,False,A_true_desert
E01000363,Bexley 020D,0,0.0,,False,A_true_desert
E01000389,Bexley 020E,0,0.0,,False,A_true_desert
E01000390,Bexley 020F,2,0.000297619047619,0.0001488095238095,True,B_underutilised
E01000393,Bexley 020G,3,0.0,0.0,True,B_underutilised
E01000346,Bexley 021A,3,0.0043650793650793,0.0014550264550264333,True,B_underutilised
E01000347,Bexley 021B,0,0.0,,False,A_true_desert
E01000350,Bexley 021C,0,0.0,,False,A_true_desert
E01000352,Bexley 021D,0,0.0,,False,A_true_desert
E01000391,Bexley 021E,0,0.0,,False,A_true_desert
E01000341,Bexley 022A,2,0.0,0.0,True,B_underutilised
E01000342,Bexley 022B,0,0.0,,False,A_true_desert
E01000343,Bexley 022C,0,0.0,,False,A_true_desert
E01000345,Bexley 022D,0,0.0,,False,A_true_desert
E01000460,Bexley 022E,1,0.0,0.0,True,B_underutilised
E01000364,Bexley 023A,1,0.0,0.0,True,B_underutilised
E01000444,Bexley 023B,0,0.0,,False,A_true_desert
E01000447,Bexley 023C,1,0.0,0.0,True,B_underutilised
E01000448,Bexley 023D,1,0.0,0.0,True,B_underutilised
E01000449,Bexley 023E,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01000351,Bexley 024A,1,0.0,0.0,True,B_underutilised
E01000443,Bexley 024B,0,0.0,,False,A_true_desert
E01000445,Bexley 024C,1,0.0,0.0,True,B_underutilised
E01000446,Bexley 024D,0,0.0,,False,A_true_desert
E01000461,Bexley 024E,0,0.0,,False,A_true_desert
E01000339,Bexley 025A,0,0.0,,False,A_true_desert
E01000344,Bexley 025B,1,9.92063492063492e-05,9.92063492063492e-05,True,B_underutilised
E01000423,Bexley 025C,0,0.0,,False,A_true_desert
E01000425,Bexley 025D,0,0.0,,False,A_true_desert
E01000463,Bexley 025E,0,0.0,,False,A_true_desert
E01000424,Bexley 026A,1,0.000297619047619,0.000297619047619,True,B_underutilised
E01000426,Bexley 026B,2,0.0,0.0,True,B_underutilised
E01000427,Bexley 026C,0,0.0,,False,A_true_desert
E01000457,Bexley 026D,0,0.0,,False,A_true_desert
E01000462,Bexley 026E,0,0.0,,False,A_true_desert
E01000382,Bexley 027A,0,0.0,,False,A_true_desert
E01000384,Bexley 027B,4,0.0001984126984126984,4.96031746031746e-05,True,B_underutilised
E01000387,Bexley 027C,0,0.0,,False,A_true_desert
E01000428,Bexley 027D,0,0.0,,False,A_true_desert
E01000458,Bexley 027E,2,0.0,0.0,True,B_underutilised
E01000459,Bexley 027F,0,0.0,,False,A_true_desert
E01000381,Bexley 028A,0,0.0,,False,A_true_desert
E01000383,Bexley 028B,1,0.0,0.0,True,B_underutilised
E01000385,Bexley 028C,2,0.0,0.0,True,B_underutilised
E01000386,Bexley 028D,1,0.0,0.0,True,B_underutilised
E01000398,Bexley 029A,0,0.0,,False,A_true_desert
E01000399,Bexley 029B,3,0.0,0.0,True,B_underutilised
E01000400,Bexley 029C,1,0.0,0.0,True,B_underutilised
E01032566,Bexley 029D,0,0.0,,False,A_true_desert
E01000587,Brent 001A,2,0.0,0.0,True,B_underutilised
E01000589,Brent 001B,0,0.0,,False,A_true_desert
E01000590,Brent 001C,4,0.0009920634920634,0.00024801587301585,True,B_underutilised
E01000592,Brent 001D,1,0.3070436507936508,0.3070436507936508,True,normal
E01000593,Brent 001E,0,0.0,,False,A_true_desert
E01000594,Brent 001F,2,0.773611111111111,0.19340277777777776,True,normal
E01000513,Brent 002A,3,0.30595238095238086,0.05099206349206348,True,normal
E01000514,Brent 002B,1,0.0,0.0,True,B_underutilised
E01000516,Brent 002C,4,0.010119047619047548,0.002529761904761887,True,normal
E01000520,Brent 002D,2,0.0,0.0,True,B_underutilised
E01033929,Brent 002F,0,0.0,,False,A_true_desert
E01033930,Brent 002G,3,9.92063492063492e-05,3.306878306878307e-05,True,B_underutilised
E01000515,Brent 003A,0,0.0,,False,A_true_desert
E01000517,Brent 003B,0,0.0,,False,A_true_desert
E01000543,Brent 003E,0,0.0,,False,A_true_desert
E01000591,Brent 003F,2,0.5336309523809524,0.1334077380952381,True,normal
E01033463,Brent 003G,0,0.0,,False,A_true_desert
E01000536,Brent 004A,1,0.2365079365079364,0.1182539682539682,True,normal
E01000538,Brent 004B,1,0.0,0.0,True,B_underutilised
E01000539,Brent 004C,1,0.0,0.0,True,B_underutilised
E01000540,Brent 004D,0,0.0,,False,A_true_desert
E01000541,Brent 004E,0,0.0,,False,A_true_desert
E01000518,Brent 005A,2,0.0,0.0,True,B_underutilised
E01000519,Brent 005B,3,0.5712301587301586,0.09523809523809519,True,normal
E01000623,Brent 005C,0,0.0,,False,A_true_desert
E01000624,Brent 005D,1,0.3478174603174602,0.1739087301587301,True,normal
E01000629,Brent 005E,0,0.0,,False,A_true_desert
E01000480,Brent 006A,0,0.0,,False,A_true_desert
E01000484,Brent 006B,0,0.0,,False,A_true_desert
E01000485,Brent 006C,0,0.0,,False,A_true_desert
E01000486,Brent 006D,0,0.0,,False,A_true_desert
E01000487,Brent 006E,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01000572,Brent 007A,0,0.0,,False,A_true_desert
E01000573,Brent 007B,1,0.0,0.0,True,B_underutilised
E01000574,Brent 007C,1,0.240376984126984,0.120188492063492,True,normal
E01000575,Brent 007D,1,0.0,0.0,True,B_underutilised
E01000577,Brent 007E,2,0.000297619047619,0.0001488095238095,True,B_underutilised
E01000562,Brent 008A,0,0.0,,False,A_true_desert
E01000563,Brent 008B,0,0.0,,False,A_true_desert
E01000566,Brent 008C,0,0.0,,False,A_true_desert
E01000568,Brent 008D,0,0.0,,False,A_true_desert
E01000569,Brent 008E,0,0.0,,False,A_true_desert
E01000479,Brent 009A,1,0.0,0.0,True,B_underutilised
E01000481,Brent 009B,1,0.0,0.0,True,B_underutilised
E01000483,Brent 009D,1,0.7240079365079365,0.36200396825396824,True,normal
E01000625,Brent 009E,3,0.0001984126984126984,6.613756613756614e-05,True,B_underutilised
E01033931,Brent 009F,1,0.0,0.0,True,B_underutilised
E01033932,Brent 009G,1,0.0,0.0,True,B_underutilised
E01000498,Brent 010B,0,0.0,,False,A_true_desert
E01000622,Brent 010D,0,0.0,,False,A_true_desert
E01000626,Brent 010E,0,0.0,,False,A_true_desert
E01033933,Brent 010G,1,0.0,0.0,True,B_underutilised
E01033934,Brent 010H,1,0.0,0.0,True,B_underutilised
E01000497,Brent 011A,3,0.28293650793650793,0.04715608465608465,True,normal
E01000499,Brent 011B,0,0.0,,False,A_true_desert
E01000501,Brent 011C,0,0.0,,False,A_true_desert
E01000502,Brent 011D,3,0.8158730158730158,0.13597883597883595,True,normal
E01000503,Brent 011E,0,0.0,,False,A_true_desert
E01000570,Brent 012A,0,0.0,,False,A_true_desert
E01000571,Brent 012B,0,0.0,,False,A_true_desert
E01000576,Brent 012C,2,0.0,0.0,True,B_underutilised
E01000578,Brent 012D,3,0.8210317460317459,0.09122574955908287,True,normal
E01000564,Brent 013A,0,0.0,,False,A_true_desert
E01000565,Brent 013B,0,0.0,,False,A_true_desert
E01000607,Brent 013C,3,0.0,0.0,True,B_underutilised
E01000608,Brent 013D,2,0.196329365079365,0.0981646825396825,True,normal
E01000613,Brent 013E,1,0.0,0.0,True,B_underutilised
E01000506,Brent 014A,11,0.0003968253968253,3.607503607502727e-05,True,B_underutilised
E01000509,Brent 014B,1,0.0,0.0,True,B_underutilised
E01000510,Brent 014C,3,0.01031746031746025,0.0034391534391534167,True,normal
E01000511,Brent 014D,21,0.0280753968253964,0.0013369236583522094,True,normal
E01000627,Brent 014E,2,0.8526785714285714,0.142146164021164,True,normal
E01000628,Brent 014F,1,0.4320436507936507,0.21602182539682535,True,normal
E01000553,Brent 015A,11,0.34474206349206343,0.01568813131313131,True,normal
E01000554,Brent 015B,5,0.9238095238095236,0.09240079365079362,True,normal
E01000555,Brent 015C,9,0.7965277777777777,0.08850308641975307,True,normal
E01000556,Brent 015D,1,0.0,0.0,True,B_underutilised
E01000557,Brent 015E,9,0.35724206349206344,0.03969356261022927,True,normal
E01000558,Brent 015F,6,0.5854166666666666,0.067526455026455,True,normal
E01000567,Brent 016A,3,0.0004960317460315492,0.00016534391534384974,True,B_underutilised
E01000606,Brent 016B,5,0.0003968253968252984,7.936507936505967e-05,True,B_underutilised
E01000609,Brent 016C,0,0.0,,False,A_true_desert
E01000611,Brent 016D,0,0.0,,False,A_true_desert
E01000504,Brent 018A,6,9.92063492063492e-05,1.6534391534391536e-05,True,B_underutilised
E01000505,Brent 018B,4,9.92063492063492e-05,2.48015873015873e-05,True,B_underutilised
E01000507,Brent 018C,4,0.0001984126984126,4.960317460315e-05,True,B_underutilised
E01000512,Brent 018D,10,3.2070436507936506,0.28828373015873016,True,normal
E01000559,Brent 018E,1,0.0001984126984126,0.0001984126984126,True,B_underutilised
E01000610,Brent 019A,3,0.0,0.0,True,B_underutilised
E01000612,Brent 019B,0,0.0,,False,A_true_desert
E01000631,Brent 019C,9,0.0007936507936505968,8.818342151673297e-05,True,B_underutilised
E01000633,Brent 019D,4,0.0003968253968252984,9.92063492063246e-05,True,B_underutilised
E01000634,Brent 019E,5,9.92063492063492e-05,1.984126984126984e-05,True,B_underutilised
E01000616,Brent 020A,12,3.716765873015873,0.26569113756613755,True,normal
E01000620,Brent 020B,1,0.0,0.0,True,B_underutilised
E01000621,Brent 020C,1,0.37837301587301575,0.18918650793650788,True,normal
E01000636,Brent 020E,0,0.0,,False,A_true_desert
E01033935,Brent 020F,3,0.0,0.0,True,B_underutilised
E01033936,Brent 020G,3,0.0272817460317459,0.0090939153439153,True,normal
E01000596,Brent 021A,4,0.0001984126984126,4.960317460315e-05,True,B_underutilised
E01000601,Brent 021B,0,0.0,,False,A_true_desert
E01000602,Brent 021C,0,0.0,,False,A_true_desert
E01000603,Brent 021D,0,0.0,,False,A_true_desert
E01000604,Brent 021E,0,0.0,,False,A_true_desert
E01000605,Brent 021F,1,0.0,0.0,True,B_underutilised
E01000488,Brent 022A,4,0.5628968253968253,0.046908068783068774,True,normal
E01000637,Brent 022B,14,0.0014880952380949474,0.00010629251700678195,True,B_underutilised
E01000639,Brent 022C,14,0.0003968253968253492,2.8344671201810655e-05,True,B_underutilised
E01000642,Brent 022D,10,0.00039682539682534923,3.9682539682534926e-05,True,B_underutilised
E01000644,Brent 022E,23,0.707142857142857,0.01538992408557625,True,normal
E01000490,Brent 023A,3,0.6392857142857142,0.10654761904761904,True,normal
E01000494,Brent 023B,0,0.0,,False,A_true_desert
E01000495,Brent 023C,3,0.0001984126984126984,6.613756613756614e-05,True,B_underutilised
E01000560,Brent 023D,10,0.026091269841269697,0.00260912698412697,True,normal
E01000561,Brent 023E,4,0.0005952380952379491,0.00014880952380948729,True,B_underutilised
E01000638,Brent 024A,7,9.92063492063492e-05,1.417233560090703e-05,True,B_underutilised
E01000640,Brent 024B,18,0.0001984126984126984,1.1022927689594357e-05,True,B_underutilised
E01000641,Brent 024C,9,0.11547619047619044,0.012830687830687826,True,normal
E01000643,Brent 024D,4,1.5368055555555555,0.14566798941798942,True,normal
E01000508,Brent 025A,8,1.4612103174603175,0.09133184523809523,True,normal
E01000521,Brent 025B,3,0.0003968253968253,0.0001322751322751,True,B_underutilised
E01000522,Brent 025C,4,0.00039682539682534923,9.920634920633731e-05,True,B_underutilised
E01000526,Brent 025D,3,0.6340277777777779,0.1056712962962963,True,normal
E01000527,Brent 025E,9,0.0002976190476189492,3.3068783068772134e-05,True,B_underutilised
E01000528,Brent 025F,2,0.3761904761904761,0.06269841269841268,True,normal
E01000471,Brent 026A,0,0.0,,False,A_true_desert
E01000474,Brent 026B,0,0.0,,False,A_true_desert
E01000476,Brent 026C,0,0.0,,False,A_true_desert
E01000477,Brent 026D,0,0.0,,False,A_true_desert
E01000630,Brent 026E,1,0.6115079365079366,0.3057539682539683,True,normal
E01000595,Brent 027A,6,0.4632936507936507,0.03861607142857142,True,normal
E01000599,Brent 027D,1,0.6273809523809522,0.20912698412698405,True,normal
E01033456,Brent 027F,3,0.0,0.0,True,B_underutilised
E01033937,Brent 027G,2,0.0,0.0,True,B_underutilised
E01033938,Brent 027H,3,1.6044642857142852,0.2231095679012345,True,normal
E01033939,Brent 027I,1,0.9844246031746031,0.49221230158730156,True,normal
E01000545,Brent 028A,8,2.6738095238095236,0.33422619047619045,True,normal
E01000546,Brent 028B,13,2.0035714285714286,0.13776709401709403,True,normal
E01000547,Brent 028C,18,2.613492063492063,0.14519400352733683,True,normal
E01000548,Brent 028D,3,0.38680555555555557,0.12893518518518518,True,normal
E01000549,Brent 028E,4,0.8039682539682539,0.06704695767195765,True,normal
E01000472,Brent 029A,0,0.0,,False,A_true_desert
E01000473,Brent 029B,2,0.6238095238095238,0.3119047619047619,True,normal
E01000475,Brent 029C,0,0.0,,False,A_true_desert
E01000478,Brent 029D,0,0.0,,False,A_true_desert
E01000632,Brent 029E,3,9.92063492063492e-05,3.306878306878307e-05,True,B_underutilised
E01000489,Brent 030A,6,0.000892857142857,0.0001488095238095,True,B_underutilised
E01000491,Brent 030B,11,0.8338293650793648,0.04053481240981239,True,normal
E01000492,Brent 030C,4,0.0002976190476189492,7.44047619047373e-05,True,B_underutilised
E01000493,Brent 030D,4,0.0,0.0,True,B_underutilised
E01000581,Brent 030E,20,0.0001984126984126,9.92063492063e-06,True,B_underutilised
E01000523,Brent 031A,5,2.0816468253968257,0.41632936507936513,True,normal
E01000524,Brent 031B,3,0.4393849206349206,0.07323082010582009,True,normal
E01000525,Brent 031C,4,0.0003968253968253,9.9206349206325e-05,True,B_underutilised
E01000533,Brent 031E,7,0.5497023809523809,0.026195200302343156,True,normal
E01000535,Brent 031F,11,0.6085317460317458,0.02876533189033188,True,normal
E01033455,Brent 031G,0,0.0,,False,A_true_desert
E01033485,Brent 031H,14,0.0092261904761903,0.0006590136054421642,True,B_underutilised
E01000579,Brent 032A,20,0.31954365079365077,0.007998511904761904,True,normal
E01000580,Brent 032B,35,2.2150793650793643,0.05719246031746031,True,normal
E01000582,Brent 032C,37,3.1310515873015867,0.08462301587301586,True,normal
E01000583,Brent 032D,14,1.1216269841269837,0.045592403628117895,True,normal
E01000586,Brent 032E,6,1.0863095238095237,0.1295386904761905,True,normal
E01000530,Brent 033A,21,0.8575396825396825,0.028925736961451246,True,normal
E01000531,Brent 033B,21,0.9650793650793649,0.045956160241874516,True,normal
E01000532,Brent 033C,15,0.0003968253968252984,2.6455026455019893e-05,True,B_underutilised
E01000534,Brent 033D,15,0.0004960317460316492,3.306878306877661e-05,True,B_underutilised
E01000584,Brent 033E,5,0.38988095238095233,0.039007936507936505,True,normal
E01000585,Brent 033F,6,9.92063492063492e-05,1.6534391534391536e-05,True,B_underutilised
E01000544,Brent 034A,6,0.0002976190476189492,4.96031746031582e-05,True,B_underutilised
E01000550,Brent 034B,4,0.6367063492063492,0.07960069444444444,True,normal
E01000551,Brent 034C,10,9.92063492063492e-05,9.92063492063492e-06,True,B_underutilised
E01000552,Brent 034D,5,0.13392857142857112,0.026785714285714225,True,normal
E01033457,Brent 035A,0,0.0,,False,A_true_desert
E01033940,Brent 035B,0,0.0,,False,A_true_desert
E01033941,Brent 035C,0,0.0,,False,A_true_desert
E01033942,Brent 035D,0,0.0,,False,A_true_desert
E01000615,Brent 036A,1,0.0,0.0,True,B_underutilised
E01000617,Brent 036B,1,0.0,0.0,True,B_underutilised
E01000618,Brent 036D,0,0.0,,False,A_true_desert
E01000619,Brent 036C,0,0.0,,False,A_true_desert
E01000779,Bromley 001A,0,0.0,,False,A_true_desert
E01000780,Bromley 001B,0,0.0,,False,A_true_desert
E01000781,Bromley 001C,0,0.0,,False,A_true_desert
E01000782,Bromley 001D,0,0.0,,False,A_true_desert
E01000783,Bromley 001E,0,0.0,,False,A_true_desert
E01000785,Bromley 001F,0,0.0,,False,A_true_desert
E01000689,Bromley 002A,0,0.0,,False,A_true_desert
E01000690,Bromley 002B,0,0.0,,False,A_true_desert
E01000691,Bromley 002C,0,0.0,,False,A_true_desert
E01000692,Bromley 002D,0,0.0,,False,A_true_desert
E01000784,Bromley 002E,0,0.0,,False,A_true_desert
E01000799,Bromley 004A,1,1.1100198412698412,0.5550099206349206,True,normal
E01000802,Bromley 004B,0,0.0,,False,A_true_desert
E01000803,Bromley 004C,0,0.0,,False,A_true_desert
E01000804,Bromley 004D,0,0.0,,False,A_true_desert
E01000805,Bromley 004E,0,0.0,,False,A_true_desert
E01000741,Bromley 005B,0,0.0,,False,A_true_desert
E01000742,Bromley 005C,0,0.0,,False,A_true_desert
E01000745,Bromley 005D,0,0.0,,False,A_true_desert
E01000746,Bromley 005E,0,0.0,,False,A_true_desert
E01034383,Bromley 005F,0,0.0,,False,A_true_desert
E01034384,Bromley 005G,0,0.0,,False,A_true_desert
E01000709,Bromley 006A,0,0.0,,False,A_true_desert
E01000710,Bromley 006B,0,0.0,,False,A_true_desert
E01000711,Bromley 006C,0,0.0,,False,A_true_desert
E01000714,Bromley 006D,0,0.0,,False,A_true_desert
E01000718,Bromley 006E,0,0.0,,False,A_true_desert
E01000645,Bromley 007A,0,0.0,,False,A_true_desert
E01000649,Bromley 007B,0,0.0,,False,A_true_desert
E01000694,Bromley 007C,0,0.0,,False,A_true_desert
E01000695,Bromley 007D,0,0.0,,False,A_true_desert
E01000696,Bromley 007E,0,0.0,,False,A_true_desert
E01000697,Bromley 007F,0,0.0,,False,A_true_desert
E01000674,Bromley 008A,0,0.0,,False,A_true_desert
E01000676,Bromley 008B,0,0.0,,False,A_true_desert
E01000820,Bromley 008C,0,0.0,,False,A_true_desert
E01000822,Bromley 008D,0,0.0,,False,A_true_desert
E01000823,Bromley 008E,0,0.0,,False,A_true_desert
E01000824,Bromley 008F,0,0.0,,False,A_true_desert
E01000825,Bromley 008G,0,0.0,,False,A_true_desert
E01000743,Bromley 009A,0,0.0,,False,A_true_desert
E01000744,Bromley 009B,0,0.0,,False,A_true_desert
E01000796,Bromley 009C,0,0.0,,False,A_true_desert
E01000798,Bromley 009D,0,0.0,,False,A_true_desert
E01000800,Bromley 009E,0,0.0,,False,A_true_desert
