lsoa_code,lsoa_name,e_i,S_eff_i,U_i,n_evse,n_active_evse,n_active_locations,has_evse_i
E01000402,Bexley 005B,0,0.0,,0,0,0,False
E01000403,Bexley 004A,1,0.05739274691242284,0.05739274691242284,2,2,1,True
E01000404,Bexley 004B,0,0.0,,0,0,0,False
E01000405,Bexley 004C,0,0.0,,0,0,0,False
E01000406,Bexley 005C,1,0.039737268517746914,0.039737268517746914,1,1,1,True
E01000407,Bexley 005D,1,0.06645293209837963,0.06645293209837963,1,1,1,True
E01000408,Bexley 004D,0,0.0,,0,0,0,False
E01000409,Bexley 016C,0,0.0,,0,0,0,False
E01000410,Bexley 018D,2,0.05207735339429012,0.02603867669714506,3,3,2,True
E01000411,Bexley 016D,0,0.0,,0,0,0,False
E01000412,Bexley 018E,1,0.0,0.0,2,0,0,True
E01000413,Bexley 018F,2,0.015069637344907407,0.007534818672453703,3,3,2,True
E01000414,Bexley 016E,0,0.0,,0,0,0,False
E01000415,Bexley 016F,0,0.0,,0,0,0,False
E01000416,Bexley 002A,2,0.1415119598734568,0.0707559799367284,2,2,2,True
E01000417,Bexley 006B,0,0.0,,0,0,0,False
E01000418,Bexley 002B,0,0.0,,0,0,0,False
E01000419,Bexley 006C,1,0.08512094907253087,0.08512094907253087,2,2,1,True
E01000420,Bexley 006D,0,0.0,,0,0,0,False
E01000421,Bexley 009D,0,0.0,,0,0,0,False
E01000422,Bexley 002C,1,0.0,0.0,2,0,0,True
E01000423,Bexley 025C,0,0.0,,0,0,0,False
E01000424,Bexley 026A,1,0.014245370369020061,0.014245370369020061,2,2,1,True
E01000425,Bexley 025D,0,0.0,,0,0,0,False
E01000426,Bexley 026B,2,0.02641203703587963,0.013206018517939814,2,2,2,True
E01000427,Bexley 026C,0,0.0,,0,0,0,False
E01000428,Bexley 027D,0,0.0,,0,0,0,False
E01000429,Bexley 008B,0,0.0,,0,0,0,False
E01000430,Bexley 008C,1,0.0,0.0,1,0,0,True
E01000431,Bexley 008D,1,0.00011574074074074075,0.00011574074074074075,1,1,1,True
E01000433,Bexley 008F,0,0.0,,0,0,0,False
E01000434,Bexley 008G,1,0.00621315586419753,0.00621315586419753,2,1,1,True
E01000435,Bexley 010E,1,0.006360339505979938,0.006360339505979938,2,2,1,True
E01000436,Bexley 011E,0,0.0,,0,0,0,False
E01000437,Bexley 007A,0,0.0,,0,0,0,False
E01000438,Bexley 007B,1,0.0434386574070216,0.0434386574070216,1,1,1,True
E01000439,Bexley 007C,0,0.0,,0,0,0,False
E01000440,Bexley 007D,0,0.0,,0,0,0,False
E01000441,Bexley 007E,0,0.0,,0,0,0,False
E01000442,Bexley 006E,1,1.2731481095679012e-05,1.2731481095679012e-05,1,1,1,True
E01000443,Bexley 024B,0,0.0,,0,0,0,False
E01000444,Bexley 023B,0,0.0,,0,0,0,False
E01000445,Bexley 024C,1,0.0,0.0,4,0,0,True
E01000446,Bexley 024D,0,0.0,,0,0,0,False
E01000447,Bexley 023C,1,0.004423804011766975,0.004423804011766975,2,1,1,True
E01000448,Bexley 023D,1,0.0,0.0,2,0,0,True
E01000449,Bexley 023E,2,0.001386766975308642,0.000693383487654321,4,1,1,True
E01000450,Bexley 009E,1,0.029072530863425924,0.029072530863425924,1,1,1,True
E01000451,Bexley 009F,3,0.007410108024305556,0.002470036008101852,5,2,2,True
E01000452,Bexley 009G,2,0.023408179011574073,0.011704089505787036,2,2,2,True
E01000453,Bexley 013B,1,0.0020933641975308644,0.0020933641975308644,2,2,1,True
E01000454,Bexley 013C,0,0.0,,0,0,0,False
E01000455,Bexley 013D,2,0.043977623456018515,0.021988811728009258,2,2,2,True
E01000456,Bexley 013E,0,0.0,,0,0,0,False
E01000457,Bexley 026D,0,0.0,,0,0,0,False
E01000458,Bexley 027E,2,0.04895196759220679,0.024475983796103395,3,3,2,True
E01000459,Bexley 027F,0,0.0,,0,0,0,False
E01000460,Bexley 022E,1,0.030845679012345677,0.030845679012345677,1,1,1,True
E01000461,Bexley 024E,0,0.0,,0,0,0,False
E01000462,Bexley 026E,0,0.0,,0,0,0,False
E01000463,Bexley 025E,0,0.0,,0,0,0,False
E01000464,Bexley 002D,0,0.0,,0,0,0,False
E01000465,Bexley 002E,1,0.0,0.0,1,0,0,True
E01000466,Bexley 001A,0,0.0,,0,0,0,False
E01000467,Bexley 001B,1,0.20468711419444444,0.20468711419444444,1,1,1,True
E01000468,Bexley 001C,1,0.0,0.0,1,0,0,True
E01000469,Bexley 001D,0,0.0,,0,0,0,False
E01000470,Bexley 002F,0,0.0,,0,0,0,False
E01000471,Brent 026A,0,0.0,,0,0,0,False
E01000472,Brent 029A,0,0.0,,0,0,0,False
E01000473,Brent 029B,2,0.1642804783755787,0.08214023918778934,3,3,2,True
E01000474,Brent 026B,0,0.0,,0,0,0,False
E01000475,Brent 029C,0,0.0,,0,0,0,False
E01000476,Brent 026C,0,0.0,,0,0,0,False
E01000477,Brent 026D,0,0.0,,0,0,0,False
E01000478,Brent 029D,0,0.0,,0,0,0,False
E01000479,Brent 009A,1,0.0,0.0,2,0,0,True
E01000480,Brent 006A,0,0.0,,0,0,0,False
E01000481,Brent 009B,1,0.0,0.0,2,0,0,True
E01000483,Brent 009D,1,0.028380529834747942,0.028380529834747942,3,2,1,True
E01000484,Brent 006B,0,0.0,,0,0,0,False
E01000485,Brent 006C,0,0.0,,0,0,0,False
E01000486,Brent 006D,0,0.0,,0,0,0,False
E01000487,Brent 006E,2,0.0003383487654320988,0.0001691743827160494,2,2,2,True
E01000488,Brent 022A,4,0.05924794238528806,0.014811985596322016,7,5,3,True
E01000489,Brent 030A,6,0.12858873456520062,0.02143145576086677,6,3,3,True
E01000490,Brent 023A,3,0.05018885030613426,0.01672961676871142,4,4,3,True
E01000491,Brent 030B,11,0.32499138373842595,0.029544671248947815,15,10,8,True
E01000492,Brent 030C,4,0.02188271604822531,0.005470679012056327,5,2,2,True
E01000493,Brent 030D,4,0.0036581790108024693,0.0009145447527006173,4,3,3,True
E01000494,Brent 023B,0,0.0,,0,0,0,False
E01000495,Brent 023C,3,0.17148668977739195,0.057162229925797316,4,4,3,True
E01000497,Brent 011A,3,0.009584747942001029,0.0031949159806670094,7,2,1,True
E01000498,Brent 010B,0,0.0,,0,0,0,False
E01000499,Brent 011B,0,0.0,,0,0,0,False
E01000501,Brent 011C,0,0.0,,0,0,0,False
E01000502,Brent 011D,3,0.04057645318801441,0.013525484396004803,6,4,2,True
E01000503,Brent 011E,0,0.0,,0,0,0,False
E01000504,Brent 018A,6,0.010877700616126544,0.0018129501026877574,7,4,4,True
E01000505,Brent 018B,4,0.03273842592399691,0.008184606480999227,4,4,4,True
E01000506,Brent 014A,11,0.09084799382484568,0.008258908529531426,12,6,6,True
E01000507,Brent 018C,4,0.01902584876427469,0.0047564621910686725,5,3,3,True
E01000508,Brent 025A,8,0.07948823302141203,0.009936029127676504,10,8,6,True
E01000509,Brent 014B,1,0.0,0.0,4,0,0,True
E01000510,Brent 014C,3,0.16794637342997684,0.05598212447665895,4,4,3,True
E01000511,Brent 014D,21,0.11106558641550926,0.005288837448357584,30,6,6,True
E01000512,Brent 018D,10,0.33163927468029836,0.03316392746802983,12,10,8,True
E01000513,Brent 002A,3,0.03040219907310957,0.010134066357703189,4,3,2,True
E01000514,Brent 002B,1,0.0,0.0,2,0,0,True
E01000515,Brent 003A,0,0.0,,0,0,0,False
E01000516,Brent 002C,4,0.009990740740354937,0.002497685185088734,5,3,3,True
E01000517,Brent 003B,0,0.0,,0,0,0,False
E01000518,Brent 005A,2,0.004002700616512346,0.002001350308256173,2,1,1,True
E01000519,Brent 005B,3,0.03366743826986883,0.01122247942328961,4,4,3,True
E01000520,Brent 002D,2,0.0,0.0,6,0,0,True
E01000521,Brent 025B,3,0.06470331790007716,0.021567772633359055,6,1,1,True
E01000522,Brent 025C,4,0.09766435184837963,0.024416087962094907,5,3,3,True
E01000523,Brent 031A,5,0.14944830246643517,0.029889660493287035,6,3,3,True
E01000524,Brent 031B,3,0.061886381170138886,0.02062879372337963,6,3,2,True
E01000525,Brent 031C,4,0.0656651234533179,0.016416280863329476,5,3,3,True
E01000526,Brent 025D,3,0.02723572530806327,0.009078575102687758,6,2,1,True
E01000527,Brent 025E,9,0.37161381171817126,0.041290423524241254,11,8,8,True
E01000528,Brent 025F,2,0.04265316357986112,0.02132658178993056,6,3,1,True
E01000530,Brent 033A,21,0.12268190585590277,0.005841995516947751,26,12,12,True
E01000531,Brent 033B,21,0.469617669744213,0.022362746178295857,23,15,15,True
E01000532,Brent 033C,15,0.11339544752700617,0.007559696501800411,16,12,12,True
E01000533,Brent 031E,7,0.11078375771341306,0.015826251101916152,11,8,6,True
E01000534,Brent 033D,15,0.0620648148136574,0.004137654320910494,16,4,4,True
E01000535,Brent 031F,11,0.1274805169724151,0.011589137906583192,15,5,5,True
E01000536,Brent 004A,1,0.016906635801890432,0.016906635801890432,2,2,1,True
E01000538,Brent 004B,1,0.008707947529706791,0.008707947529706791,1,1,1,True
E01000539,Brent 004C,1,0.0,0.0,1,0,0,True
E01000540,Brent 004D,0,0.0,,0,0,0,False
E01000541,Brent 004E,0,0.0,,0,0,0,False
E01000543,Brent 003E,0,0.0,,0,0,0,False
E01000544,Brent 034A,6,0.03159876543132716,0.005266460905221194,6,4,4,True
E01000545,Brent 028A,8,0.07817785493132716,0.009772231866415895,8,7,7,True
E01000546,Brent 028B,13,0.13573128857445987,0.010440868351881528,17,11,10,True
E01000547,Brent 028C,18,0.20368364196604938,0.011315757887002743,18,13,13,True
E01000548,Brent 028D,3,0.043665895060185186,0.014555298353395063,4,1,1,True
E01000549,Brent 028E,4,0.11677957818505659,0.029194894546264148,6,6,4,True
E01000550,Brent 034B,4,0.02713760287950103,0.006784400719875258,6,5,4,True
E01000551,Brent 034C,10,0.04455632715972222,0.004455632715972222,13,3,3,True
E01000552,Brent 034D,5,0.08148315328755144,0.01629663065751029,8,5,4,True
E01000553,Brent 015A,11,0.09071103394810957,0.008246457631646324,17,10,9,True
E01000554,Brent 015B,5,0.10863425925694443,0.02172685185138889,6,6,5,True
E01000555,Brent 015C,9,0.04401890431635802,0.004890989368484224,9,5,5,True
E01000556,Brent 015D,1,0.0,0.0,4,0,0,True
E01000557,Brent 015E,9,0.12096643518325617,0.013440715020361796,11,6,6,True
E01000558,Brent 015F,6,0.039032407404706794,0.006505401234117799,8,5,4,True
E01000559,Brent 018E,1,0.015827160493441357,0.015827160493441357,1,1,1,True
E01000560,Brent 023D,10,0.06999151234027778,0.006999151234027778,10,9,9,True
E01000561,Brent 023E,4,0.038466435184027786,0.009616608796006947,5,3,3,True
E01000562,Brent 008A,0,0.0,,0,0,0,False
E01000563,Brent 008B,0,0.0,,0,0,0,False
E01000564,Brent 013A,0,0.0,,0,0,0,False
E01000565,Brent 013B,0,0.0,,0,0,0,False
E01000566,Brent 008C,0,0.0,,0,0,0,False
E01000567,Brent 016A,3,0.0739722222199074,0.0246574074066358,3,3,3,True
E01000568,Brent 008D,0,0.0,,0,0,0,False
E01000569,Brent 008E,0,0.0,,0,0,0,False
E01000570,Brent 012A,0,0.0,,0,0,0,False
E01000571,Brent 012B,0,0.0,,0,0,0,False
E01000572,Brent 007A,0,0.0,,0,0,0,False
E01000573,Brent 007B,1,0.0,0.0,2,0,0,True
E01000574,Brent 007C,1,0.025961033950424383,0.025961033950424383,2,2,1,True
E01000575,Brent 007D,1,0.0,0.0,4,0,0,True
E01000576,Brent 012C,2,0.0001539351851851852,7.69675925925926e-05,5,1,1,True
E01000577,Brent 007E,2,0.005455246912037037,0.0027276234560185183,5,1,1,True
E01000578,Brent 012D,3,0.06095074588168724,0.020316915293895746,5,5,3,True
E01000579,Brent 032A,20,0.18903568672280094,0.009451784336140048,22,16,15,True
E01000580,Brent 032B,35,0.4938366126408179,0.01410961750402337,37,30,28,True
E01000581,Brent 030E,20,0.0910952932044753,0.004554764660223766,22,14,14,True
E01000582,Brent 032C,37,0.4688798225163966,0.012672427635578286,38,33,32,True
E01000583,Brent 032D,14,0.23452469135095164,0.016751763667925117,16,15,13,True
E01000584,Brent 033E,5,0.061203124998070985,0.012240624999614197,6,6,5,True
E01000585,Brent 033F,6,0.08237962962770061,0.013729938271283436,6,6,6,True
E01000586,Brent 032E,6,0.10799942128838735,0.01799990354806456,7,6,5,True
E01000587,Brent 001A,2,0.019276041666666667,0.009638020833333334,4,2,1,True
E01000589,Brent 001B,0,0.0,,0,0,0,False
E01000590,Brent 001C,4,0.008717592591435185,0.0021793981478587963,4,1,1,True
E01000591,Brent 003F,2,0.01605034722202932,0.00802517361101466,4,2,1,True
E01000592,Brent 001D,1,0.018868055555555555,0.018868055555555555,1,1,1,True
E01000593,Brent 001E,0,0.0,,0,0,0,False
E01000594,Brent 001F,2,0.030153549382330246,0.015076774691165123,4,2,1,True
E01000595,Brent 027A,6,0.38070273919232256,0.06345045653205376,8,7,5,True
E01000596,Brent 021A,4,0.14748881172260803,0.03687220293065201,5,3,3,True
E01000599,Brent 027D,1,0.015534079217721193,0.015534079217721193,3,2,1,True
E01000601,Brent 021B,0,0.0,,0,0,0,False
E01000602,Brent 021C,0,0.0,,0,0,0,False
E01000603,Brent 021D,0,0.0,,0,0,0,False
E01000604,Brent 021E,0,0.0,,0,0,0,False
E01000605,Brent 021F,1,0.0,0.0,2,0,0,True
E01000606,Brent 016B,5,0.0924506172814429,0.01849012345628858,7,4,4,True
E01000607,Brent 013C,3,0.0012091049378858026,0.0004030349792952675,3,2,2,True
E01000608,Brent 013D,2,0.03453472222183642,0.01726736111091821,5,1,1,True
E01000609,Brent 016C,0,0.0,,0,0,0,False
E01000610,Brent 019A,3,0.0,0.0,6,0,0,True
E01000611,Brent 016D,0,0.0,,0,0,0,False
E01000612,Brent 019B,0,0.0,,0,0,0,False
E01000613,Brent 013E,1,0.0,0.0,2,0,0,True
E01000615,Brent 036A,1,0.0,0.0,2,0,0,True
E01000616,Brent 020A,12,0.1921637731410108,0.0160136477617509,14,10,9,True
E01000617,Brent 036B,1,0.0,0.0,2,0,0,True
E01000618,Brent 036D,0,0.0,,0,0,0,False
E01000619,Brent 036C,0,0.0,,0,0,0,False
E01000620,Brent 020B,1,0.0,0.0,2,0,0,True
E01000621,Brent 020C,1,0.018520254629243827,0.018520254629243827,2,2,1,True
E01000622,Brent 010D,0,0.0,,0,0,0,False
E01000623,Brent 005C,0,0.0,,0,0,0,False
E01000624,Brent 005D,1,0.017454089505594135,0.017454089505594135,2,2,1,True
E01000625,Brent 009E,3,0.08215856481442901,0.027386188271476337,3,3,3,True
E01000626,Brent 010E,0,0.0,,0,0,0,False
E01000627,Brent 014E,2,0.03545473250951646,0.01772736625475823,5,3,1,True
E01000628,Brent 014F,1,0.02239872685108025,0.02239872685108025,2,2,1,True
E01000629,Brent 005E,0,0.0,,0,0,0,False
E01000630,Brent 026E,1,0.01953800154185957,0.01953800154185957,2,2,1,True
E01000631,Brent 019C,9,0.02117361111072531,0.0023526234567472566,10,3,3,True
E01000632,Brent 029E,3,0.05398996913425926,0.01799665637808642,3,3,3,True
E01000633,Brent 019D,4,0.022467592591820986,0.0056168981479552465,5,2,2,True
E01000634,Brent 019E,5,0.16284182098649694,0.03256836419729939,6,3,3,True
E01000636,Brent 020E,0,0.0,,0,0,0,False
E01000637,Brent 022B,14,0.33037268517824075,0.02359804894130291,14,11,11,True
E01000638,Brent 024A,7,0.009640817900462962,0.0013772597000661375,8,3,3,True
E01000639,Brent 022C,14,0.1706674382665895,0.012190531304756393,17,10,10,True
E01000640,Brent 024B,18,0.1328387345621142,0.007379929697895233,20,11,11,True
E01000641,Brent 024C,9,0.05715239197260803,0.0063502657747342255,10,8,8,True
E01000642,Brent 022D,10,0.14298919752662037,0.014298919752662037,12,8,8,True
E01000643,Brent 024D,4,0.0709719007177855,0.017742975179446376,8,6,4,True
E01000644,Brent 022E,23,0.22268306326273146,0.009681872315770933,25,16,15,True
E01000645,Bromley 007A,0,0.0,,0,0,0,False
E01000646,Bromley 016A,0,0.0,,0,0,0,False
E01000647,Bromley 016B,0,0.0,,0,0,0,False
E01000648,Bromley 016C,0,0.0,,0,0,0,False
E01000649,Bromley 007B,0,0.0,,0,0,0,False
E01000650,Bromley 022A,0,0.0,,0,0,0,False
E01000651,Bromley 020A,0,0.0,,0,0,0,False
E01000652,Bromley 022B,0,0.0,,0,0,0,False
E01000653,Bromley 016D,0,0.0,,0,0,0,False
E01000654,Bromley 039A,0,0.0,,0,0,0,False
E01000655,Bromley 039B,0,0.0,,0,0,0,False
E01000656,Bromley 039C,0,0.0,,0,0,0,False
E01000657,Bromley 039D,0,0.0,,0,0,0,False
E01000658,Bromley 042A,0,0.0,,0,0,0,False
E01000659,Bromley 039E,0,0.0,,0,0,0,False
E01000661,Bromley 026A,0,0.0,,0,0,0,False
E01000662,Bromley 026B,0,0.0,,0,0,0,False
E01000663,Bromley 026C,0,0.0,,0,0,0,False
E01000664,Bromley 026D,0,0.0,,0,0,0,False
E01000665,Bromley 033A,0,0.0,,0,0,0,False
E01000666,Bromley 033B,0,0.0,,0,0,0,False
E01000667,Bromley 033C,0,0.0,,0,0,0,False
E01000668,Bromley 020B,0,0.0,,0,0,0,False
E01000669,Bromley 020C,1,0.02101838991730967,0.02101838991730967,3,3,1,True
E01000670,Bromley 018A,0,0.0,,0,0,0,False
E01000671,Bromley 020D,0,0.0,,0,0,0,False
E01000672,Bromley 011A,0,0.0,,0,0,0,False
E01000673,Bromley 011B,0,0.0,,0,0,0,False
E01000674,Bromley 008A,0,0.0,,0,0,0,False
E01000676,Bromley 008B,0,0.0,,0,0,0,False
E01000677,Bromley 018C,1,1.1574074074074073e-05,1.1574074074074073e-05,1,1,1,True
E01000678,Bromley 016E,0,0.0,,0,0,0,False
E01000679,Bromley 020E,0,0.0,,0,0,0,False
E01000680,Bromley 037A,0,0.0,,0,0,0,False
E01000681,Bromley 035A,0,0.0,,0,0,0,False
E01000682,Bromley 035B,0,0.0,,0,0,0,False
E01000683,Bromley 035C,0,0.0,,0,0,0,False
E01000684,Bromley 035D,0,0.0,,0,0,0,False
E01000685,Bromley 037B,1,0.011217013888117284,0.011217013888117284,2,1,1,True
E01000686,Bromley 037C,0,0.0,,0,0,0,False
E01000687,Bromley 037D,0,0.0,,0,0,0,False
E01000688,Bromley 037E,0,0.0,,0,0,0,False
E01000689,Bromley 002A,0,0.0,,0,0,0,False
E01000690,Bromley 002B,0,0.0,,0,0,0,False
E01000691,Bromley 002C,0,0.0,,0,0,0,False
E01000692,Bromley 002D,0,0.0,,0,0,0,False
E01000693,Bromley 010A,0,0.0,,0,0,0,False
E01000694,Bromley 007C,0,0.0,,0,0,0,False
E01000695,Bromley 007D,0,0.0,,0,0,0,False
E01000696,Bromley 007E,0,0.0,,0,0,0,False
E01000697,Bromley 007F,0,0.0,,0,0,0,False
E01000698,Bromley 010B,0,0.0,,0,0,0,False
E01000699,Bromley 015A,0,0.0,,0,0,0,False
E01000700,Bromley 013A,0,0.0,,0,0,0,False
E01000701,Bromley 015B,0,0.0,,0,0,0,False
E01000702,Bromley 013B,0,0.0,,0,0,0,False
E01000703,Bromley 013C,0,0.0,,0,0,0,False
E01000704,Bromley 015C,0,0.0,,0,0,0,False
E01000705,Bromley 015D,0,0.0,,0,0,0,False
E01000706,Bromley 013D,0,0.0,,0,0,0,False
E01000707,Bromley 041A,1,0.021973636830375513,0.021973636830375513,3,3,1,True
E01000708,Bromley 041B,1,0.011175347222222222,0.011175347222222222,2,2,1,True
E01000709,Bromley 006A,0,0.0,,0,0,0,False
E01000710,Bromley 006B,0,0.0,,0,0,0,False
E01000711,Bromley 006C,0,0.0,,0,0,0,False
E01000712,Bromley 012A,0,0.0,,0,0,0,False
E01000713,Bromley 012B,0,0.0,,0,0,0,False
E01000714,Bromley 006D,0,0.0,,0,0,0,False
E01000715,Bromley 012C,0,0.0,,0,0,0,False
E01000716,Bromley 011C,0,0.0,,0,0,0,False
E01000717,Bromley 011D,0,0.0,,0,0,0,False
E01000718,Bromley 006E,0,0.0,,0,0,0,False
E01000719,Bromley 019A,0,0.0,,0,0,0,False
E01000720,Bromley 019B,0,0.0,,0,0,0,False
E01000721,Bromley 019C,0,0.0,,0,0,0,False
E01000722,Bromley 023A,0,0.0,,0,0,0,False
E01000723,Bromley 029A,0,0.0,,0,0,0,False
E01000724,Bromley 019D,0,0.0,,0,0,0,False
E01000725,Bromley 023B,0,0.0,,0,0,0,False
E01000726,Bromley 029B,0,0.0,,0,0,0,False
E01000727,Bromley 028A,0,0.0,,0,0,0,False
E01000728,Bromley 019E,0,0.0,,0,0,0,False
E01000729,Bromley 014A,0,0.0,,0,0,0,False
E01000730,Bromley 014B,0,0.0,,0,0,0,False
E01000731,Bromley 023C,0,0.0,,0,0,0,False
E01000732,Bromley 023D,0,0.0,,0,0,0,False
E01000733,Bromley 023E,0,0.0,,0,0,0,False
E01000734,Bromley 028B,0,0.0,,0,0,0,False
E01000735,Bromley 014C,0,0.0,,0,0,0,False
E01000736,Bromley 010C,0,0.0,,0,0,0,False
E01000737,Bromley 010D,0,0.0,,0,0,0,False
E01000738,Bromley 014D,0,0.0,,0,0,0,False
E01000739,Bromley 014E,0,0.0,,0,0,0,False
E01000741,Bromley 005B,0,0.0,,0,0,0,False
E01000742,Bromley 005C,0,0.0,,0,0,0,False
E01000743,Bromley 009A,0,0.0,,0,0,0,False
E01000744,Bromley 009B,0,0.0,,0,0,0,False
E01000745,Bromley 005D,0,0.0,,0,0,0,False
E01000746,Bromley 005E,0,0.0,,0,0,0,False
E01000747,Bromley 042B,0,0.0,,0,0,0,False
E01000748,Bromley 042C,0,0.0,,0,0,0,False
E01000749,Bromley 036A,0,0.0,,0,0,0,False
E01000750,Bromley 036B,0,0.0,,0,0,0,False
E01000751,Bromley 036C,0,0.0,,0,0,0,False
E01000752,Bromley 036D,0,0.0,,0,0,0,False
E01000753,Bromley 031A,0,0.0,,0,0,0,False
E01000754,Bromley 031B,0,0.0,,0,0,0,False
E01000755,Bromley 031C,0,0.0,,0,0,0,False
E01000756,Bromley 033D,0,0.0,,0,0,0,False
E01000757,Bromley 031D,0,0.0,,0,0,0,False
E01000758,Bromley 031E,0,0.0,,0,0,0,False
E01000759,Bromley 034A,0,0.0,,0,0,0,False
E01000760,Bromley 034B,1,0.0849866897974537,0.0849866897974537,4,4,1,True
E01000761,Bromley 034C,0,0.0,,0,0,0,False
E01000762,Bromley 018D,0,0.0,,0,0,0,False
E01000763,Bromley 027A,0,0.0,,0,0,0,False
E01000764,Bromley 027B,0,0.0,,0,0,0,False
E01000765,Bromley 034D,0,0.0,,0,0,0,False
E01000766,Bromley 027C,0,0.0,,0,0,0,False
E01000767,Bromley 027D,0,0.0,,0,0,0,False
E01000768,Bromley 034E,0,0.0,,0,0,0,False
E01000769,Bromley 024A,0,0.0,,0,0,0,False
E01000770,Bromley 012D,0,0.0,,0,0,0,False
E01000771,Bromley 041C,0,0.0,,0,0,0,False
E01000772,Bromley 012E,0,0.0,,0,0,0,False
E01000773,Bromley 024B,0,0.0,,0,0,0,False
E01000774,Bromley 041D,0,0.0,,0,0,0,False
E01000775,Bromley 024C,1,0.0,0.0,1,0,0,True
E01000777,Bromley 024D,0,0.0,,0,0,0,False
E01000778,Bromley 024E,0,0.0,,0,0,0,False
E01000779,Bromley 001A,0,0.0,,0,0,0,False
E01000780,Bromley 001B,0,0.0,,0,0,0,False
E01000781,Bromley 001C,0,0.0,,0,0,0,False
E01000782,Bromley 001D,0,0.0,,0,0,0,False
E01000783,Bromley 001E,0,0.0,,0,0,0,False
E01000784,Bromley 002E,0,0.0,,0,0,0,False
E01000785,Bromley 001F,0,0.0,,0,0,0,False
E01000786,Bromley 032A,0,0.0,,0,0,0,False
E01000787,Bromley 029C,0,0.0,,0,0,0,False
E01000788,Bromley 029D,0,0.0,,0,0,0,False
E01000789,Bromley 032B,0,0.0,,0,0,0,False
E01000790,Bromley 028C,1,0.036960262344135804,0.036960262344135804,1,1,1,True
E01000791,Bromley 029E,0,0.0,,0,0,0,False
E01000792,Bromley 032C,0,0.0,,0,0,0,False
E01000793,Bromley 032D,0,0.0,,0,0,0,False
E01000794,Bromley 035E,0,0.0,,0,0,0,False
E01000795,Bromley 032E,0,0.0,,0,0,0,False
E01000796,Bromley 009C,0,0.0,,0,0,0,False
E01000797,Bromley 013E,0,0.0,,0,0,0,False
E01000798,Bromley 009D,0,0.0,,0,0,0,False
E01000799,Bromley 004A,1,0.05233693415547839,0.05233693415547839,3,2,1,True
E01000800,Bromley 009E,0,0.0,,0,0,0,False
E01000801,Bromley 015E,0,0.0,,0,0,0,False
E01000802,Bromley 004B,0,0.0,,0,0,0,False
E01000803,Bromley 004C,0,0.0,,0,0,0,False
E01000804,Bromley 004D,0,0.0,,0,0,0,False
E01000805,Bromley 004E,0,0.0,,0,0,0,False
E01000806,Bromley 009F,1,0.05168306326755401,0.05168306326755401,10,2,1,True
E01000807,Bromley 022C,0,0.0,,0,0,0,False
E01000808,Bromley 025A,0,0.0,,0,0,0,False
E01000809,Bromley 022D,0,0.0,,0,0,0,False
