evse_uid,total_records,availability_rate,utilisation_rate
4e6b988ef75749908049de088717c7db,806,0.4963,0.4938
4e6f1833c6a44838907e45f11a686902,960,0.4896,0.4771
4e6f7ad7cf00ee38983ab0f4ed13eda5,270,0.5037,0.4074
4e6f808c3ced37a4dd4a6b0252335f9c,1063,0.4929,0.4882
4e717f5841794800802c35514b5337b2,61,0.4098,0.2951
4e734f964fac411784813132236418da,21,0.4762,0.0952
4e74438bd19f85a8f319098362b9c085,760,0.4816,0.4895
4e749c18200a627a18ad72ef9eeca99f,107,0.5888,0.2897
4e74ad8781fc49a2982cafb5ab617088,374,0.4973,0.4599
4e76a54504799f0d2be68d38cf3b139a,10,0.6,0.0
4e7b4e4ab6a3479ab6689e262fa64fc0,94,0.4894,0.1489
4e7d7f9cab4e7850e7fd947fd75faeaa,4172,0.4866,0.4516
4e801ec60ca2d5ac5454d7673be9a598,2658,0.4966,0.4771
4e813bdad85b4d9f9122e95fbb32d25b,199,0.5025,0.3317
4e82c32892c8e3f0d9e311bb6aac65ff,309,0.466,0.4757
4e85f3b1dd8b44e48e4ef7689888f450,51,0.4706,0.2157
4e8732a1542ff1391d879a228874b227,404,0.4752,0.4208
4e878d6c22e64f80a6995c1ff4f08f57,327,0.4954,0.4679
4e8845fb2fc27cf9056724e9f9159aa4,2102,0.138,0.3972
4e88c28eb9b6c55e8ad052aeb4d9b17e,238,0.5,0.042
4e897357d4d66618ab1cb8589496847d,180,0.45,0.4611
4e8be737ce23f35cce675d8dc8454635,914,0.5,0.0503
4e8e82abaabaa07b2972c312adc2cd8f,9,0.0,0.0
4e8fac08e25d72250f4eb7c30517d47a,136,0.4853,0.3235
4e942ae70cae4d68933907470f7b58b9,14061,0.4517,0.4195
4e9498ff35064f28a16827cc93f28941,260,0.5,0.2692
4e98ae653a309e1def55b8161bd05585,4276,0.4635,0.4165
4ea1c55ba57e8b089098b2100978588d,155,0.4968,0.5032
4ea22c5c51e739587250aee529f4a5cc,232,0.4957,0.4957
4eaa6723d822aaf5e2985f5fef26c31e,168,0.494,0.4286
4eb030db2c8fb615e8b671cbfabb5b87,1760,0.4807,0.4318
4eb06e0298bc6e3c503e2c650345ac16,2,1.0,0.0
4eb1f2bc13abaa3e6794781c80c546b2,120,0.5,0.0667
4eb28edc040b4550af5463bd9c7e6d46,13707,0.467,0.3335
4eb3b10c38d14010871f62f3fbb9090d,203,0.5074,0.1281
4eb485c76f0c462299de59904c2aaf8a,138,0.5072,0.1884
4eb4e35fcb0c4c39831e90f6a4f2e252,1137,0.4899,0.4644
4eb68de27703ccc2d9354f31026e5ba5,2,1.0,0.0
4eba09f5d7a1e4a9773eb21627d12ed5,43,0.4419,0.4651
4ebae032a6ba4e40816150311b3635e9,102,0.5098,0.2157
4ebbabb575998619cce3af833171cb51,30,0.5333,0.3333
4ebcf827639d8b0dd2b4c2f3948f254f,2,1.0,0.0
4ebd2fa397c5451492af71008bee7b5b,1166,0.4786,0.4417
4ec023d8f1e300bd07e575a2b66c852c,46,0.5217,0.3913
4ec0641b2f844000ad53992d109e0d69,372,0.4839,0.3548
4ec25048fe0c3c36b062782d7cb63ff3,209,0.4689,0.3923
4ec5bb1b2db3d61508e60e26b9fe59e6,75,0.52,0.24
4ec5c8bb102efe0a84a2097ab2c76d41,137,0.5036,0.4672
4ec770e6de550d5e82d7c1b252ef683f,313,0.5016,0.492
4ecad73c75c74fb284e858d9df459cde,103,0.5146,0.3495
4ecc26a3950d46abae0280510462cee4,260,0.4923,0.3846
4ecdec9d563eb3a8a90f3af72f17a19c,76,0.5,0.5
4ed02bc47b4c047c4cf1a206dddcc8cf,80,0.45,0.05
4ed1554320844d20a8b33b79739039f3,33,0.4848,0.0303
4ed3d664e8c35ebfe29fac1f855132a5,340,0.5,0.4588
4ed3ea9a0853a429e3c835234e660dea,855,0.4199,0.1614
4ed6f36c23a8d30ff06b8e308b0e52a1,14,0.4286,0.0
4ed900ef5bb65f0e01721c29a33d483c,272,0.4559,0.3971
4ed98b701b144615a54ef94ae758a1bf,107,0.4393,0.1963
4edb5effdc7d774a380d0a4a13fb43a6,6625,0.4672,0.0109
4edbb197d0eef05f0ce3a205ee538b3b,14907,0.4969,0.4978
4edc88d28c7efc8625a840a5cbcf4a67,146,0.4932,0.2466
4edd9dcfa64d49d78c4749194b97375e,632,0.4953,0.4557
4ee0704fd75600c4c8df448dbd7098be,175,0.4914,0.2514
4ee1634d8d49d1bab30bf371422f435c,26,0.5385,0.3077
4ee19fa13e634f8c9d36edfc06a87632,6861,0.4969,0.0102
4ee62fe972c94500bac9f0b80bb201e4,333,0.4505,0.3814
4ee906a9b5b679cc049a3cc1c2255baf,9,0.5556,0.0
4ee98ab2f0c1bfd15b28cd8559aeb1ed,49,0.5102,0.1633
4ee9d04556494ae794d583448db75a53,40,0.475,0.3
4eeb7339b62e78bbe6ee204e2e01c485,133,0.4662,0.4662
4eecd7ae9b349fcc31b21c2245c54b44,94,0.4894,0.2128
4eeff03816b36e6f185eb341dc150226,239,0.4728,0.3431
4ef27694c272e8283c96384868e52df9,36,0.4167,0.0556
4ef3de9380e2345e6d384623d04c5393,59,0.5254,0.0
4ef40c50ab7e1ff316641daa34885874,5,0.6,0.4
4ef4e85df0cfe1d94a99d4f0ff32ee42,648,0.5077,0.0093
4ef88c786030c58797b88077a0001128,471,0.4926,0.4904
4ef956bda22762efa942c3810c5f2f7a,163,0.5092,0.4294
4ef95f5a94b0f72945179f69e9afc5bf,11306,0.4749,0.4561
4efbfd652e814df69915781634a9b5b1,358,0.4972,0.4749
4efdfb2c98b54196afbff1b5b8e79c9c,433,0.4942,0.3279
4f0328ca4f4b4ec2b11ddec09dc0ef48,84,0.4524,0.1667
4f0481edfec1dd0c8fa2919f0494ecf0,1112,0.482,0.4928
4f075ebf7933dac1b9c7c1492fcc0f6e,4965,0.4808,0.4659
4f07eec5f0fd0c15fe6bb64160c6603c,50,0.5,0.46
4f0866bed5c205877d9a84dffb418555,218,0.4771,0.4862
4f08a5e7595e6ee8386a5bfcf3ddd354,542,0.4926,0.428
4f10261907744b1fbe0e7319a4f362b1,641,0.4727,0.4212
4f117f6478164326958c3649fa35c7bb,165,0.4364,0.3758
4f19675d10e6bcdf54a3c972d0f0c139,119,0.4874,0.1345
4f1d3880010a4857b9abfa28633a8930,74,0.4324,0.2973
4f1d500edaba462fb22ce8ac3ce36aaf,50,0.46,0.28
4f1f9d69266c05d74d51d00be4efa385,1338,0.4499,0.1928
4f1fa63f2978edde6d6a2524a5cb1ef1,224,0.5,0.4464
4f21f292ae05478986d6d47a63b34e80,135,0.4519,0.2148
4f22377cdc83bcce40ad4e032b06ec23,456,0.4825,0.4474
4f2626c981108c528e45020f8fece4cb,50,0.28,0.24
4f264a24899edc80c19483eb72807d67,46,0.4783,0.3913
4f268eea3a5241aa8cf69a9846fb758d,30,0.4667,0.3
4f26e8bb4af4f7735d5ddb8531982276,92,0.5,0.4565
4f26ef97549402b8a7d791301472559d,80,0.5,0.5
4f2808409b5ea9e2f0740f373d8cddfb,636,0.4324,0.4403
4f29b6caa485cbc44c28aa14ea4f8cdc,2,1.0,0.0
4f2a15d6f0dd71e93b30b023348c2ec0,129,0.5039,0.4186
4f2d813b5973419a5332f6086416edac,1148,0.466,0.4782
4f329831ab9e741d4efb455ace371632,995,0.4523,0.4452
4f36616032518c0208395709644a5749,13893,0.3776,0.4086
4f3aa8fcbe08c3a8bf127507a95ba14d,314,0.4841,0.4841
4f3e422b89e54413b076f6071dc2b9f3,12375,0.4925,0.05
4f3eee0c848e4553b2c9d20887d4f48a,150,0.5,0.0
4f45703fb9a21cfc6f127c7108decf85,3056,0.4951,0.4869
4f49b5defdb74ee8b53364aa0277f914,36,0.4444,0.0556
4f4bd1f97997c9aad47136b660a4092c,1777,0.4986,0.4682
4f4e80cba81b7ab5553ce53f60a85cc6,2,1.0,0.0
4f50ee34466126cdad3c037abfd71acf,132,0.5303,0.1364
4f55cd2715719ad775d43095ee3eeb64,1256,0.4546,0.4777
4f575dce1da1450983be5766ae38f87c,498,0.492,0.3775
4f5aafdb315dec3ae542d9d1b2d021a6,486,0.4712,0.4794
4f5d7de441d1b78c734163b23a94e0f9,5329,0.426,0.1473
4f5ee515d58f99db520d73093b628005,74,0.5135,0.0541
4f60fd9b8dd7d955181b791c07922b54,114,0.5088,0.4912
4f617ce2dced674a07d30ba902a1a66b,592,0.4865,0.4561
4f62feb7c5300cc7bf69643542a9d49c,98,0.449,0.3469
4f64d94723259049aadfb6e2341ec594,7613,0.4935,0.0527
4f665db2dd5ad8238708926652b239f1,859,0.4703,0.4692
4f67b5a846b244e3ad235012c3a1e964,570,0.4947,0.4877
4f68d104a95a498fa926b30710cb1bcf,467,0.5032,0.4711
4f6910961d45afcee3f6e86139a67a02,312,0.4936,0.4551
4f6c8ef2467286f252015c8d48f9a617,313,0.4888,0.3962
4f74f5e3fb3168192e07cba4e461618e,131,0.4504,0.3206
4f773616b2df4cecbff0fb1893f1860d,33,0.4242,0.2424
4f793bc368719b9300f88876bd900c46,178,0.4944,0.3034
4f7ab599654e8fa607728a53d03967a0,294,0.4898,0.483
4f7c319e7bb09f6c9e37bb3c95d7c352,110,0.4909,0.2909
4f8322c599a06f1b09ef6b213b6637d3,389,0.4447,0.4319
4f840215788a4b77be89521586793305,20722,0.4359,0.3528
4f857aef6dfc4d4bd5670ebf86260017,489,0.4847,0.0818
4f881834bf874fed859c39c99b9d3218,282,0.4787,0.3582
4f8f562b5661d00bff1ab076dca4a41e,298,0.4664,0.4295
4f9036beaee4d5a4dbd4f5eb5ed22747,54,0.3704,0.2963
4f90d236e11be396acae4acf842d22d3,520,0.5,0.4962
4f929ae16f2335a92777a6a49d403846,130,0.4769,0.4308
4f9500e24c297c4dc6bdd6b0e6ecedfc,38,0.4474,0.1842
4f9848e3e2bff583718f03fa9bdde376,104,0.4615,0.0385
4f9914523d242855112887e966110658,356,0.4944,0.118
4f99a28a02d9c920e711e599248fbd82,1584,0.4968,0.0417
4f99a740c7f93d84089a3229ea53dade,231,0.4805,0.381
4f9c0fc3168d1c22ac41c4046369214d,374,0.4759,0.4439
4f9fdf9c12b251cd4d664b52807c7903,30,0.7333,0.0667
4fa0ab676acd3503cdf397e21c356711,342,0.4825,0.3684
4fa4d6f0e580619a34bca6d77a3ff7d0,455,0.4901,0.3912
4fa628a6c06b9450af42c1302b35c2b2,26,0.5385,0.1538
4fa8fa104ed1a7cf49027b9b2850be68,180,0.5111,0.3222
4fad4f9b93e0faa7db7ac0a2494acb53,783,0.4725,0.4534
4fb229c8372038ef6a5dec09badfb8bd,94,0.4468,0.4468
4fb3206e7f0c58e99d90c27c00284e18,116,0.5086,0.4741
4fb74142c74e4ec1a1528a0e41764df0,523,0.4761,0.4627
4fbceda27522558108ffcde0e227edee,188,0.4947,0.2447
4fbd186e0d4d37cfa0d8d354c95bd26a,563,0.3961,0.4405
4fc61fdd9551231a0ef4479f8de23b1d,250,0.472,0.456
4fc794183cc55d68f142fcff5b146ca7,2,1.0,0.0
4fc7a2d96c9bdd38376dbdf31beece59,265,0.5057,0.0075
4fc7b0468a854abfb272acff6d5405f1,11288,0.4918,0.0648
4fca20a6f9c44664ab838b0ca9997140,156,0.5,0.2692
4fcef883ea06a6fd9693f52b6b874b55,184,0.5163,0.2989
4fcf19ae72d942b8bd51f375d2a5affb,220,0.3955,0.3364
4fcfae1f18584c00b67d834a36f1b165,1115,0.4879,0.4771
4fd2c5d00e8babd42ec4bb87540bd162,164,0.5122,0.0488
4fd30299b4cd4e759733519f75a3309e,773,0.4877,0.4062
4fd3768614c54138ba56c4a3038852a1,123,0.4797,0.2439
4fd452a64c8c4aeeb2c17210e5b9eab8,1224,0.4894,0.4657
4fd8d8ac37834325b19ad7679c8099f3,10490,0.493,0.0661
4fdaf64d7d51f4a41cb71080ea573a28,1792,0.4883,0.4682
4fdb3ad9c6b44886b0d213748eff51b7,36,0.4444,0.3333
4fdc47cce95fe3d0cdc60694e52482e0,29,0.5172,0.2069
4fdc8daba3d39353f8c915bdce1466d2,378,0.5026,0.2381
4fdd1b17c162f22ca67920d0097e0f02,246,0.4878,0.2683
4fde77014a6b8c2876a58f293f97ec12,60,0.5,0.4667
4fdf962cd5f81c9f750d780d1043fda0,476,0.4454,0.3487
4fe26a18a2c54198a19c88bbb0cf8700,612,0.4935,0.1977
4fe37c2b1c9047deba9adcbe1a41efde,43,0.4186,0.1628
4fe3f0d1c1f73979ce6969df0effc0c4,91,0.5165,0.4615
4fe716c99a6f033494d074ffca64d788,54,0.5185,0.3333
4feb8fc4175b99767a563588ea605651,137,0.5109,0.146
4febdc08e671443189a20d4b4cde026f,1489,0.4782,0.1061
4fef20df35e59998f5fb7edaf353f45a,346,0.4971,0.4682
4ff1128aad8fe7dfbef5f3e85be2d866,2443,0.4867,0.4609
4ff43e5bf2f672c0137d5df95801b01a,100,0.5,0.16
4ff4e306b4078594ed81fd13d2e75891,102,0.549,0.4314
4ff55e74c5b3371222468b14cd381b97,163,0.4847,0.3804
4ffa18d0250826c59395c62c73cd75d7,194,0.4742,0.4433
4ffe1028bfe54f2b9df07b154b34f373,442,0.5068,0.4751
5000490d5744ad4ce3c6b28ec6fc0c09,1142,0.4816,0.4834
5005889431de4dfb98bc14344eb5b7ae,634,0.4874,0.4479
5005c2beeb592408c10a5ae6b663dc87,75,0.5067,0.08
5006c0cccfbeaf58266d95840531442f,697,0.4964,0.4892
50073888d3d1753d23e8c28dba325380,273,0.348,0.0806
500b69bc88d04eb28b0f69c4055ffd79,101,0.4554,0.3465
500b8810e8a3ddb2f4cae5d52db1f5ba,2678,0.4929,0.0556
500d4638580b579d0e1ffda49749f1ca,137,0.5182,0.3212
500e764e3ff14c68a745a9334f9d460b,398,0.4749,0.3492
500edbd11b0cbfdab20bbc9610b0a27c,10,0.8,0.0
50101280c9a39fc22e828c3049687001,210,0.4857,0.3143
501333f57c3f3faeab607f150867ed91,1173,0.4851,0.4501
5013774ce4b35b01bc4abdf2b75e0fe6,156,0.5,0.2179
5014840bad1842218d530cf48eea3101,82,0.5366,0.3902
5014de51e9690a38a131747bd3a701da,192,0.5,0.3958
50168938dde6f60b5c64c6160a35f680,802,0.4564,0.4613
501695c1e079ee25c05a04741fd30885,219,0.4977,0.1826
5016a30437824b63b49f008be6e8f9df,154,0.513,0.1948
50183a5caf734a17a01dda47638fbfe5,135,0.4444,0.2296
5019da8e21559f2c450b35e1cdda9b40,35,0.5429,0.0
501a5e2b6e3c93fc1804ac3ccaacdce9,992,0.4919,0.0948
501c6d08cb8f9e565a1bf7d76bef6d3d,42,0.5238,0.2381
501cd5b356ce496ea6ecb42c24315171,78,0.4744,0.0513
502019fae9dbb5286f1863c71197d1d0,5586,0.4203,0.0981
502088f3baac436abe563e62f199181e,129,0.5349,0.4496
5023c08ea77bcf05c29acf9601b63091,40,0.5,0.1
502d90bb4aad45d092f8aae771a84885,379,0.5145,0.4855
502e0edb9abc8e14650c31783416deca,104,0.5,0.4423
503465e31cc3df0a07550e7ded9962a8,763,0.498,0.4784
50364a6ee4b6dfbc19fe134ce77b114e,202,0.5,0.4703
503e706417d6dad60939c019cf7bdc42,84,0.4524,0.4762
5046fe2e20c24031aa0160a09703f0d0,163,0.5583,0.4417
504740f775f712ef14692385abe9f183,111,0.5135,0.3063
5047b823305d253fa0c520d5be3e59ea,72,0.5278,0.1111
504aa58ca7ca428d9067f2457dbb0f02,327,0.4985,0.3792
504b0d06dc174bcfa1f799e382ada257,613,0.4796,0.4519
504c970bbdba4ef1a1e632f930287585,114,0.5088,0.1579
5054e03c4d4e4c7ec0dc12afd564db77,18736,0.5013,0.0004
505d766c9a67ad02bd69dc6d4711a500,2,1.0,0.0
505e13ab3259536cfff37e8eda4371de,6959,0.4838,0.4995
505e2e70cd6504f3c6c559a7c12a8d4b,41,0.5122,0.1951
505ffbe570f9f9f24658d7dff3a026c9,516,0.4845,0.4186
50611db1b8ffcece069fa4b4c7c0f955,1,0.0,0.0
5062dd4ef60891af0e1d3e14329a6dd5,168,0.5,0.369
506346b618da47e48ffe487084eb6835,474,0.5021,0.4895
506393c48dac4d7bb04680096fa98879,578,0.4879,0.372
5063af6485d1b97b821892936be9e114,499,0.4729,0.491
5065a5dc65f8a2ce8fe1d82a3ae0e8e9,65,0.4923,0.3385
50663152913d5bb5883659bf44af5e0f,144,0.5417,0.2083
506923944af7e1fee4962b78fd513aea,12253,0.4612,0.4347
506d2f93f41d2eb43a484912818bed24,586,0.4983,0.0222
5072f8efd0f9a138d5df4651c18f538d,52,0.5,0.3077
507313201fc74aee9ac7092e0794c4e9,374,0.5187,0.4813
5074088fd0a635764a7e3124c2d4feb4,336,0.4583,0.4583
50759d51345b95bcb1014fad498f2b8e,52,0.5,0.2308
507949f5c7204b4b9925b24cceccec9f,328,0.4909,0.4085
507c0cc4b9d3464da7723de0826738b5,16430,0.4637,0.4217
507c396a60374db799aea33f5cbb8772,299,0.4883,0.3612
507cbba25a6a443bb85443a860d6fd8e,225,0.4844,0.4089
507d906667923d4b289dfd646623cc83,850,0.4929,0.4812
508785d2a278b5a75223bac0ff8685c1,81,0.5062,0.4938
508ba8e5ca199e1a1f148d5a5761bacc,3606,0.4972,0.4978
508d8d0bd06503dfef883a010f86ed9b,125,0.504,0.128
509185c3b7e0f07153c75d976f82af34,12,0.5,0.25
50951b04a8131a78f9bd631453ff3e7f,116,0.5,0.3621
50987c142e674a0dd69e91352c3fcc82,58,0.5172,0.4828
509887f81b2b416a96b537ba63f6e367,327,0.4924,0.3119
509935029340c6a997293ca7b0a839a3,223,0.4978,0.4933
509adb4d863d5a9cdec0379748b9d48a,2,1.0,0.0
509b024282f24fa4a57ac0549dad541c,424,0.5094,0.467
50a3bfd0061bfdc3baad21a16819a537,56,0.5,0.4643
50a56897228242a18a1eff56730dc539,170,0.4824,0.3647
50a7a599ef97b638bc07e06fbd0042f4,130,0.4769,0.3077
50a90636688b9d511c9867111729d0d7,385,0.4753,0.387
50a93d819af5a0294f3caaccaa78a2e4,80,0.475,0.25
50a99f5174c446c0b5ab2a9b31f7f0ce,174,0.3621,0.4138
50aa5722284756bc6da0a80894a71dd9,74,0.5135,0.4595
50ab1b4150127094c62e9acc5631a679,136,0.5,0.4559
50ab57ac7db5f69ea50293be40969c3f,2,1.0,0.0
50ad523e215a4d37676790e8d367049e,171,0.5088,0.2807
50ae74cfa0e37112001095480233c87f,10,0.6,0.0
50b414d7146f93a1394ea3261d9b17bf,992,0.4919,0.4556
50b458c6f21ddb1e4e37046e52701eeb,14,0.2857,0.0
50b63eb32ca671feb43da7d21203cefa,1415,0.4905,0.4523
50b7a45ff1c3ab219ed3d3f90cc64617,226,0.4867,0.4779
50b8524aadf4dd458e86b538fc187586,3226,0.4898,0.4154
50bab16ec4504583b06379ef1149e780,6326,0.4739,0.3411
50be375a08fa572347af9910089d683a,102,0.4902,0.4902
50beaab97f5a458d89dfb9cf2d4c874d,532,0.4906,0.2838
50c640bb53de0269ac2bc13ffc9d3083,150,0.52,0.4133
50c7bbd669cf4af788b3ebff4fdf606a,173,0.526,0.4624
50c845ba1f544087a5c4d008f543ee9d,136,0.4559,0.4559
50c925cc328eee896eca85efe75e642d,27,0.4074,0.1852
50ce60d1ca086e76901db075db0cfa86,172,0.5,0.3953
50cef0adddc14b9a9d1161937c659a4d,32,0.4375,0.25
50d24e86e3d84cc36cbf510c1f31c374,806,0.4888,0.3586
50d417fda92b9ae6088581093ea4a36f,374,0.3957,0.3636
50d4b8d925cf4821a1d786d121f4f4c7,225,0.5111,0.4711
50d79ac86dffe1e2abc716d0d95d71c3,36,0.5,0.0
50d7b997f1d1a99b6ec9f885645fc27f,250,0.48,0.416
50d958ed45801fe8107e5535e454b8dd,98,0.4898,0.4694
50e1593083ab4b48a836c3e764bcff9a,269,0.5093,0.4312
50e66283d6fe4095a0de1838f0816d63,86,0.4535,0.1512
50e683bda8d429fab3e2fc8f0ab81c4f,53,0.5094,0.1509
50e7ab4647ab467dbe6b47682554b17d,251,0.498,0.3347
50e9d90c464e13c919f3a23448c83abd,212,0.5142,0.3774
50ea64b4d3ce5bc885acce06814c5945,83,0.494,0.0964
50ea8a48fcf02b3d30a610558e4dc81d,290,0.4897,0.2621
50ed702e132aa10941785c2be28d6969,8,0.5,0.5
50ee1b957cf4eb439b4099001a0b4932,76,0.5526,0.2895
50ee3d865531753220d00ecc6585e20c,484,0.4917,0.4752
50f3993598894c89bcfa849977d21142,443,0.5034,0.4876
50f701a430ab95459435f1e3fd41f86d,472,0.4831,0.4364
50fce958059e4c9e9f68d66256edcd0f,377,0.4881,0.4032
5101bb804b7285db4dad663d7548ded9,1041,0.4765,0.4515
5102145b9878404688bf83863036c8ef,357,0.4874,0.409
51055a787741b04991912b001878d5c9,111,0.5045,0.4865
510804cf4ad2ab64ddbedba12b36aad6,1687,0.5127,0.0071
51094e0310f04e5d84d22559ff35c04f,113,0.5221,0.2832
510a02d17a53f05f8f5d84f9b5c634b2,52,0.5,0.1538
51107456e20b29db1b28a91824917646,72,0.4722,0.4167
51145d123e854b8ab61a0a8e9705681f,293,0.4846,0.041
51158873da8f4ca0ab1b3cfb68fe4ef3,290,0.4931,0.0724
511c47a8c67df9fd3c8f7013300c652c,78,0.4872,0.4103
511d4b273e3cba22530d7f2565b8fdc5,6,1.0,0.0
511f3f22e4e74221a56b54af1778420f,248,0.4274,0.3669
5121cf027fd06293aad55716ca81f93e,4032,0.498,0.4955
5122cb8da2d04fa2877ffdceada1269f,905,0.4983,0.4652
51260b3d9f8177df56049ef2fe511837,454,0.4934,0.489
51272b5321171cdab662223e32a16b25,37,0.4595,0.4865
5127ae06354cbec8d86064c00052b31d,230,0.4522,0.4348
5129c46be2da0078193fe0044df628f6,259,0.471,0.2664
512f8b50b39fbe4c6193e7d90d69bf47,168,0.4762,0.0298
5130f6a0c5699644cde3340630fc3615,5833,0.4944,0.055
51348a24138f9baccc95564fff45e3af,144,0.5,0.4861
5136a6890d814818b3ecead214bd8259,268,0.4925,0.2127
513784bdb8a44218a884e1e463666a58,601,0.4842,0.4559
513fc06c635a28f0c45990f3712f5af4,198,0.4545,0.4242
51403c4aefe85a485e33d8b93aba7cfb,14,0.4286,0.0
5140416e973aacf0df137035bfa649a6,13372,0.4664,0.3607
5145b5e4cb85410fa56746110bdd557a,188,0.5,0.2979
514757b83882ddbc11ec446053d057bc,54,0.5185,0.1852
5147652d403e8c5be922e36c93e8e76f,201,0.4925,0.4925
5147f4e753c54d44a4c9b0a91ac91cda,1145,0.4934,0.0664
514fdfc448b8badfed8390663cd5b078,5514,0.4804,0.0695
5152b4e781ff3e310e24058463b10106,578,0.4948,0.1626
5152d9bdc6aa4625852ce497be8ddc5b,332,0.4759,0.4157
5155124fac33f829855d2aa8889ea90e,222,0.482,0.4234
5155a639ce85da3a2e5ac0ce9003eaac,83,0.4096,0.3012
51562d39a71771747afc957126b91d50,180,0.4889,0.4778
5156800668b04e0397fc14efb4b215dd,83,0.4337,0.2892
515732af2cb2ee069a2a82b0cc8bd987,436,0.4908,0.4862
5157aaba9b9710fcd4e198648813e145,681,0.4435,0.4684
5157d1e47e4186eef72277c6e65a3bcb,1123,0.4969,0.4951
51580b6edd804c039cd3fcbf9ac6de60,629,0.4928,0.4324
515ae78aa26a45e0b062bdba5ee0613a,618,0.4984,0.4951
515fdcc6e583f632cfff5fc6f499426d,196,0.5102,0.3265
516843380aed4fafad699b77ca978aad,178,0.4101,0.3315
5168bc9b337167a2f119d7763a78ce9d,208,0.5,0.4808
516a3276d15e46229783e0d84a77ae34,616,0.4968,0.4935
516bf68252cbc7c2e309f3d95ed54ffc,1101,0.4877,0.4714
516fccba5253f9a70f8d1ff68f878f58,264,0.4962,0.375
516fdd5b7b0ea7805f43b6d0bc567eee,15425,0.4714,0.3387
5171d11ef968a4f92ffc05f5884c89f2,200,0.505,0.4
517482af6f8362c283f34a9bc04fdefc,696,0.4756,0.4468
517721e6d3774f7ab3b8800bfc10d3d9,280,0.4821,0.4036
517d20a4b389a168ec6a12adf7d3104a,1089,0.4839,0.4793
517f1dda9cf3447bbbfc426c85c08d91,1707,0.4933,0.4493
5188885dd2d14fcbe55ebba35b3d95cc,109,0.5046,0.2018
5188a007f2fadd39e5e845d580dd1134,60,0.5,0.0333
518e138509ee41aeb0368584b39b96de,4889,0.4987,0.4954
518e9def792e48429b8ae957619bf9e3,385,0.4805,0.3325
519416089fbc464f383f80ea3154de09,1234,0.4976,0.1021
519781c86d514671afcc7a74a385d647,88,0.4545,0.1364
519f0bb8815100f39a2d614e31cf250c,743,0.4859,0.4966
519f5e7e6feba958bade448f06c1f2f0,299,0.4983,0.4916
519f79ef7d9daaa6a1a8a058dd008091,70,0.4571,0.4571
51a048bba21a423f936c01a9b94a610e,284,0.5,0.3873
51a2e125a0dd43a7a9c639ef2b9126d5,336,0.5119,0.4821
51a2e1971630f88dad7ad97f33ec7326,217,0.5023,0.0
51a46672d6684b11a54bc2273c87ab13,200,0.42,0.42
51a4c04cf31948a6b26ce25e31d702ea,718,0.5014,0.4986
51a5c0f7f44357710cd6a49923bea0b9,446,0.4978,0.4574
51a65be236a8e389d60c5ffdc33bc63a,296,0.4797,0.4189
51aa465cdf4a349befdac385617b6b2e,42,0.5238,0.3333
51ab559b63cd6f66a3b2205847051408,404,0.4876,0.4554
51abd38aab444bfd9fd9d76daf80abb6,886,0.4808,0.4808
51af6a504f9d05e4d37123c018af455e,516,0.4651,0.4496
51aff003f7314626a2be66e8c7b40432,77,0.4026,0.2208
51b3fdf09fd95a9c11f7e4878e801ab7,2,1.0,0.0
51b8114e3bd0260e847cee16e28ed65d,1063,0.4929,0.1355
51b948afd97a488a994a421b94fbf8ac,497,0.4809,0.4225
51baede1be32055e4fa948475bcf59e3,1198,0.4942,0.0083
51bcae15ad2543809793e09e2c3d3da1,1022,0.4883,0.4736
51bdcbd0e98162f8c581a7b995edfb92,128,0.4688,0.2266
51bf039aae465dd1e3798988a741aa2a,1294,0.4915,0.2682
51bf3e12034759c3576f180465f0fc8d,110,0.5818,0.4182
51c07af92e6b4308af45b01a11cb8e0b,270,0.4778,0.3815
51c210134d7a2574760f34778866c18f,282,0.4823,0.4752
51c30bcbc9748f6f13591e8de4c79aec,78,0.5,0.3846
51c31432ac034eceae783611532015bd,676,0.4911,0.4216
51c33ddceb7cdd3598dcea22c0c0a60d,32,0.4375,0.4375
51c4d511df151e9a40f93c6f452c5a85,62,0.5484,0.2903
51c7afd197ddcb27b8d9778878da5307,117,0.5128,0.4872
51c7ba1271d684d974ece79b7cd626dc,192,0.5104,0.3646
51cf7b505b017f0ef3ec0772a949b0fd,216,0.463,0.4444
51cfd734a3424e7abc1638bb4f6d2f1e,403,0.4665,0.4491
51d75f0841dd490ebaec06bf8169719c,97,0.4021,0.2887
51db681e855e47e588ee73da2943e569,7958,0.4832,0.0637
51dbd97b8ca342afb6de3b0e697d6ce9,357,0.4874,0.4174
51de3b24795e0dda86cc5f00c9bbfa54,2,0.0,0.0
51de86b3a57e967aa3e913297eeee6f3,303,0.4917,0.3432
51e2eaa0077742228f671f9a4cc440e2,134,0.5149,0.2687
51e308dd8117481aa35fd0c5a5c55ab9,266,0.5038,0.4812
51e4e103d14d85ef13616b4f0edb30a2,204,0.5,0.451
51e544d1bbccdb3ddf112f5a43331de9,586,0.4949,0.4846
51e74dca0532457b71d8adef8c07713a,424,0.5,0.4906
51e8691395764b86a4ab550de620a6cf,647,0.4266,0.2179
51e9119d690f453683b61269930e29ff,28,0.5,0.0714
51eb257598b9986db934c434957f11e6,144,0.4861,0.4722
51ec82a0d39789dd274906fe1538b9ad,106,0.4717,0.4717
51ee13a468e0f7a53df2035879d328b7,533,0.4615,0.4503
