location_id,zapmap_device_uid,power_band,device_max_power
45G2OSQ,9T33530,1. Slow,5000
LUNEVUD,SOFBGSA,1. Slow,5000
T1CMF54,4IRX0VP,1. Slow,5000
C3WQUKS,GEA5AWN,1. Slow,5000
BY3TPJT,LQ5RTXW,1. Slow,5000
NR6EG71,8AIWSU5,1. Slow,5000
B4IG0X8,DRCFIPT,1. Slow,5000
AUZPEL8,LFAB8CQ,1. Slow,5000
M8264PJ,38KM47A,1. Slow,5000
OINCYIS,RDPWNN5,1. Slow,5000
6O3HPH7,DN85A1K,1. Slow,5000
FQI2B4O,6KB60BD,1. Slow,5000
M6PH742,L7CSAHN,1. Slow,5000
C7MA6VS,96VUGHA,1. Slow,5000
635DANQ,4ID7JP2,1. Slow,5000
CWWJNWS,4GWONMY,1. Slow,5000
FNXNB13,JYI5EQB,1. Slow,5000
AWTCSEX,3WCQKQM,1. Slow,5000
DCZC1E7,ABSY8XX,1. Slow,5000
DNBTEUY,C3REVL9,1. Slow,5000
E8BTHKI,69OI51D,1. Slow,5000
Q3675NK,B0O2QRV,1. Slow,5000
CA7721N,2NSU38X,1. Slow,5000
4DCRPT8,AQPJ85Y,1. Slow,5000
8AG2JEB,3AWKHUP,1. Slow,5000
A3FRVYH,7IJDYG6,1. Slow,5000
4IA9PZ1,2Y5FUAL,1. Slow,5000
93NS4PR,H1Q37IV,1. Slow,5000
J46MEQ5,8UIEFK0,1. Slow,5000
Z2MVS13,3TNHPAC,1. Slow,5000
GQIFQUR,KFJ5SNQ,1. Slow,5000
YQAO8NS,APUI5YH,1. Slow,5000
4EX7Q9G,4G5LBEJ,1. Slow,5000
7THP0WO,9L47P8S,1. Slow,5000
V9PRWU5,0KS7OA1,1. Slow,5000
TNDY5BO,9LSPNHX,1. Slow,5000
J6S52D9,3R9E1KI,1. Slow,5000
HDISNT4,6J2DBH8,1. Slow,5000
SXR4PZM,DYW56KP,1. Slow,5000
81SQGEL,H5BKVRN,1. Slow,5000
BA6BW9R,10IJK1H,1. Slow,5000
25C3CZL,9BQ4CS4,1. Slow,5000
4UAU346,7TI99JD,1. Slow,5000
7K7VJPN,4EHTF0B,1. Slow,5000
ENBQMD1,WVBT1N7,1. Slow,5000
690YPUV,Q6MITHZ,1. Slow,5000
GUW437R,5VXRGWL,1. Slow,5000
3EJUV4V,1W8Q5F1,1. Slow,5000
E5YW1NU,DCS8S5K,1. Slow,5000
KNLWIQ4,FQP9ZSG,1. Slow,5000
5BS0WMZ,EYI59NK,1. Slow,5000
4AEYSOY,70IS6NQ,1. Slow,5000
FD6CU9M,4RNFV0J,1. Slow,5000
W4ZZ4MZ,HBN6EUK,1. Slow,5000
JLSYO3V,SYRE3WJ,1. Slow,5000
7ZCL0I2,DM03UKD,1. Slow,5000
2MTBY6P,OEN5RSP,1. Slow,5000
8KJ014H,4NMYVFW,1. Slow,5000
DAVH5UT,QE8TMX6,1. Slow,5000
AAT4TUL,DZCCUJY,1. Slow,5000
2DM09LN,QCNFDA7,1. Slow,5000
DOTMXJ1,948ATSO,1. Slow,5000
JZMW5RU,JGHMRVW,1. Slow,5000
0IQ7KEZ,TWXOIEA,1. Slow,5000
HDWNMVQ,TOF0V96,1. Slow,5000
5BMS6LE,R3FQX4N,1. Slow,5000
22NJNYB,78FCX4F,1. Slow,5000
5WHAE20,47YUY4J,1. Slow,5000
85AB3TQ,J9LWFVH,1. Slow,5000
BB3HAGS,C9SFGW7,1. Slow,5000
FL31ET9,MCW54AL,1. Slow,5000
1JVOLUW,8J8KB3V,1. Slow,5000
ONEVA21,3FKMQ8X,1. Slow,5000
4UBIJJT,A5IKYN5,1. Slow,5000
DBMIYNG,ARKX9MC,1. Slow,5000
OH21AL8,3H4ZUON,1. Slow,5000
V0IY2XR,8GIX62H,1. Slow,5000
YYVFZC4,QWIN7ZW,1. Slow,5000
DJM7A80,9YC09O9,1. Slow,5000
29SJGU7,2GH2C9X,1. Slow,5000
2BCWR8U,ACI8ISZ,1. Slow,5000
USSPYNB,UIWQQBE,1. Slow,5000
ESI8TY8,4U8VXTO,1. Slow,5000
ANRFSRG,CYAB2PB,1. Slow,5000
1VYJ92B,4BB2DZ8,1. Slow,5000
A8MZHAJ,AIMH1YP,1. Slow,5000
MF7BAGG,OS9TE3F,1. Slow,5000
C18QJS5,0GPU5N1,1. Slow,5000
30VYIZI,EQTUPQY,1. Slow,5000
P75KQOB,ACOGJ7Z,1. Slow,5000
3SHBAPH,BG8YYS7,1. Slow,5000
VGR9LWQ,DWDTOIL,1. Slow,5000
A6NGWZ5,463TA9L,1. Slow,5000
30MJSIG,H75QZGO,1. Slow,5000
P6HDU0L,NRWZ49O,1. Slow,5000
V1YHU48,ZFL7XQC,1. Slow,5000
JFYUT38,GK4QF38,1. Slow,5000
ZOBOIE5,B4NKVUR,1. Slow,5000
TNAIV2T,LOJXOHE,1. Slow,5000
M76OPXD,AM9N0RQ,1. Slow,5000
J8JHEGD,UP1D769,1. Slow,5000
EW7OCA4,4U6VOSQ,1. Slow,5000
EJZLW0Q,OZHQAXI,1. Slow,5000
DBCSALQ,UPTV1Q8,1. Slow,5000
2UXQMBA,24IL342,1. Slow,5000
U6R714K,Y15TCF3,1. Slow,5000
8RIBORJ,15C0XW2,1. Slow,5000
GS8OGAY,3R5RX9S,1. Slow,5000
8B24JFE,K36DOV1,1. Slow,5000
EXQCYRB,INWUAXJ,1. Slow,5000
A0C3Y7Z,E5C4B2V,1. Slow,5000
5YCFN15,3JDI2TL,1. Slow,5000
QN12KDM,O6GNR0B,1. Slow,5000
2M1IA7S,3DCTCSX,1. Slow,5000
C3DZLC1,58UVFOW,1. Slow,5000
OMXPJYA,YDHYJ8Q,1. Slow,5000
9RJ2BF8,26PEWB9,1. Slow,5000
TD1XNOW,QGJ94BZ,1. Slow,5000
ZH9FRUL,GEHU280,1. Slow,5000
PZ2JNU6,MRATQND,1. Slow,5000
7G6PCUX,181GZ8O,1. Slow,5000
YFRPM97,D86WL3I,1. Slow,5000
723SPFL,2KHLCA5,1. Slow,5000
85Z6D0R,ZWHGJ9I,1. Slow,5000
O2J1TPK,LH89VYA,1. Slow,5000
MLO7Q30,JVYW9XF,1. Slow,5000
DQOBL1A,A8OU3U5,1. Slow,5000
R98XCHF,G3W6APV,1. Slow,5000
9QBNNEX,5XVCY2S,1. Slow,5000
BL8JBMZ,S4HLLGC,1. Slow,5000
CE2GRBF,EHOZ65R,1. Slow,5000
9CR0SU5,61PUJVD,1. Slow,5000
4ENLD5S,5E6ET5Q,1. Slow,5000
BNC5UZ6,JR9CWX6,1. Slow,5000
MLFKJUH,2TCU51K,1. Slow,5000
5S967YO,D6M7XVY,1. Slow,5000
5354L39,1VVAHGB,1. Slow,5000
5EX2YOT,2CV2PMD,1. Slow,5000
7M9SBOM,RER5LWR,1. Slow,5000
EFVB2X8,9BN2UL9,1. Slow,5000
3AHU6FH,3FTP5FL,1. Slow,5000
63M4EME,F3CEVX8,1. Slow,5000
Y62PR0Q,RNZAFL2,1. Slow,5000
AERBFYE,6TOX9IC,1. Slow,5000
GCQMTZI,N6QMGZB,1. Slow,5000
5YZRQ69,GFVD0TA,1. Slow,5000
IO78QU8,P3PE6QR,1. Slow,5000
80BJTZR,VA6H9T1,1. Slow,5000
EELJ2SB,111YZRC,1. Slow,5000
8QEG0YI,SCG0MIB,1. Slow,5000
4DH9OBE,24DS0AQ,1. Slow,5000
KZ8KFZW,DSN1BX5,1. Slow,5000
PJUT0OA,5RXI0BW,1. Slow,5000
38ALNTG,BLLXHUS,1. Slow,5000
SY7RINO,EVCS7IH,1. Slow,5000
69W0KZ4,13V4UJD,1. Slow,5000
DCQ9ITF,D4EJD8I,1. Slow,5000
9KGPQLY,6QFGY94,1. Slow,5000
JYCZ1F8,DP8J2UU,1. Slow,5000
DSL9HWR,CDAGR0P,1. Slow,5000
Z0D7AHK,M957DG8,1. Slow,5000
67IPVA3,BR1C80Z,1. Slow,5000
36F2JE4,DBGVL7R,1. Slow,5000
3COXB1Q,EZ9GPQL,1. Slow,5000
ZZKOZVR,SP9XEV0,1. Slow,5000
6ON0WMB,EMYBXU0,1. Slow,5000
N47GFBJ,XJLYGB3,1. Slow,5000
7CN5YI3,E405POO,1. Slow,5000
5SMZXCJ,2B2YGNC,1. Slow,5000
PI751AY,FX13LI5,1. Slow,5000
A4FTBB0,38QRKKE,1. Slow,5000
CX9SZAM,CQNN6XV,1. Slow,5000
2GO40CH,BBVDWYU,1. Slow,5000
ERCBQO6,XSZYXZG,1. Slow,5000
HG5OATP,5WYOK17,1. Slow,5000
ZOBF0W7,TS0FXPU,1. Slow,5000
ZQE6NWR,ZVD7A0I,1. Slow,5000
6UDVPWY,DJE0DA9,1. Slow,5000
BWIZSF7,EHXXVRG,1. Slow,5000
UW5ZN9U,DNM6R3F,1. Slow,5000
JUMC6KE,V1QMSIE,1. Slow,5000
Y4F59L7,KH3OVRG,1. Slow,5000
71MAWNC,ALR0NA1,1. Slow,5000
57NGF9I,C3WY3VM,1. Slow,5000
QZWEXDU,LBXVJPK,1. Slow,5000
DYRNGM7,FQHGKDX,1. Slow,5000
MFOX50I,3HYV20S,1. Slow,5000
POUIKMP,OZWPWPR,1. Slow,5000
ESEO3FN,32C9CVF,1. Slow,5000
9ZKQSBM,XH2GVA6,1. Slow,5000
LBQJRA0,IJ2W3BU,1. Slow,5000
1D8AMVL,EDBN2NG,1. Slow,5000
5O96QG4,ONT8Z9D,1. Slow,5000
APUMF3U,6EUYXV0,1. Slow,5000
XE36RKC,0O5DJKH,1. Slow,5000
50HK0M5,A88K8SD,1. Slow,5000
WKN8XR2,7MCT6ZS,1. Slow,5000
24KQL1X,21218DP,1. Slow,5000
9XYUESV,ATOIITC,1. Slow,5000
TQ0PBUE,JDH8QGV,1. Slow,5000
IQRZJGF,HZXO9QA,1. Slow,5000
YOSJSRG,UTGO8YK,1. Slow,5000
1RXUZC6,VFALUZ0,1. Slow,5000
Z8MSBJP,AUF4O8P,1. Slow,5000
D9Z9WYF,807COTV,1. Slow,5000
BJUB9FM,AHX0G43,1. Slow,5000
LHGRPWQ,645FJZB,1. Slow,5000
1Z7VQYC,2PVNBRG,1. Slow,5000
XHWC9ND,4XPNOIG,1. Slow,5000
EQ8IUXJ,9N1W727,1. Slow,5000
1VTG3S8,CBWTX9S,1. Slow,5000
5QHWIWX,E0YVINY,1. Slow,5000
77XU87G,53K6SMW,1. Slow,5000
8QCJ826,3V3TUHH,1. Slow,5000
U9NCGGR,JMI5VZY,1. Slow,5000
O7C94W6,UANF69C,1. Slow,5000
9CMRGSX,AJKMPXL,1. Slow,5000
XPZGNFM,692T2QX,1. Slow,5000
IOFCUOZ,8RISGPS,1. Slow,5000
EZT0IAY,7SMSASC,1. Slow,5000
SJRICO3,Z5EO0PN,1. Slow,5000
SBHKU9Y,DLLBYA6,1. Slow,5000
5LYAWHG,VSYBTU4,1. Slow,5000
1Q5T5V7,79QOCEV,1. Slow,5000
4UUAQ3O,F1OSVEI,1. Slow,5000
VSXGW3F,CNY25WG,1. Slow,5000
4LFEB52,DHWUJ2Q,1. Slow,5000
96LO7GB,EXIBFR8,1. Slow,5000
WV5UQON,2MSBFAL,1. Slow,5000
2ZLX956,3X1MXP3,1. Slow,5000
410OJK7,9XF1GX8,1. Slow,5000
OSF1YER,LC9WTHO,1. Slow,5000
V5IJYIW,ZBTCLTP,1. Slow,5000
M741VT0,X1FIM4N,1. Slow,5000
7KLENRW,9Y4VEWX,1. Slow,5000
GBAAKYM,MOQDXSC,1. Slow,5000
LFIQFE3,56SQ102,1. Slow,5000
8J4LPIJ,1FXK4VL,1. Slow,5000
7J0G4A8,YFI5NJU,1. Slow,5000
WTTZH3L,D5SR1HE,1. Slow,5000
W7HLUFV,NZ67T8D,1. Slow,5000
5COSVHM,KMHAEL4,1. Slow,5000
8S8VIW2,1EL6Y9G,1. Slow,5000
5PXZF9M,72LRE5H,1. Slow,5000
DY5X4XJ,51RCLYB,1. Slow,5000
5MBXJPG,RUBABTM,1. Slow,5000
NBJ7B0Y,BKYUDQW,1. Slow,5000
4TXZOQR,5OTVA4T,1. Slow,5000
2Z0JT9P,VAWX3QT,1. Slow,5000
7Q0DVEI,3OE96HC,1. Slow,5000
7B47G2D,4O87X6T,1. Slow,5000
XMWLSCF,UXKUSL4,1. Slow,5000
EYJX1K1,4E5GL9V,1. Slow,5000
8LN9JZT,6OJ9LQL,1. Slow,5000
AW79FKH,C4OL3W6,1. Slow,5000
FTRQ98J,Q39E4KR,1. Slow,5000
5ESUNV5,6MJHJP4,1. Slow,5000
8ZW9FR3,7YI0JC5,1. Slow,5000
L5PCQZD,75IZ4OD,1. Slow,5000
TC9F6ZI,C7SO1WM,1. Slow,5000
E739R0D,EVWSBQ1,1. Slow,5000
5D6W674,1AV1861,1. Slow,5000
ACOGQ58,DOAQBQU,1. Slow,5000
2IHLD43,6RYAVUR,1. Slow,5000
IEDZ0O4,FZ6NPR5,1. Slow,5000
EV3CH2S,CZWS0LV,1. Slow,5000
DLIMUIG,1LWLO3B,1. Slow,5000
7CLFP6G,W84NCI3,1. Slow,5000
BHDGVPP,8KDU07H,1. Slow,5000
MA520VT,DG8QR2Z,1. Slow,5000
R018YFL,8J9025U,1. Slow,5000
6EBICJ1,B9HQ9AE,1. Slow,5000
1GVEFWA,LYREXZI,1. Slow,5000
KF3S1EW,IXS30OB,1. Slow,5000
6BH9KY8,7Z0ICUS,1. Slow,5000
33KKFMI,EPF7PAU,1. Slow,5000
YHS2RIB,237DXVC,1. Slow,5000
6UBTSQ1,7VB44RW,1. Slow,5000
215XBLI,K3LUDW8,1. Slow,5000
ST3OVQ9,GY1W6XK,1. Slow,5000
B5DEZRB,53983RV,1. Slow,5000
AN3IRBY,12D5BNM,1. Slow,5000
DXW7KQF,T6HPC9B,1. Slow,5000
6R2T69G,B4JR6ZA,1. Slow,5000
8SDJJ9R,7HLVJD7,1. Slow,5000
OLTJ4AZ,CB78HPO,1. Slow,5000
GZSIH27,1TFWH4U,1. Slow,5000
BX6LU5P,DIZAN76,1. Slow,5000
C6RJTSZ,CUIOC5C,1. Slow,5000
EQ2UDFZ,DSXWIBC,1. Slow,5000
7YXA4DT,BMZC629,1. Slow,5000
F06OJFZ,2NS4SEU,1. Slow,5000
GI5S6JW,FQ9E2GR,1. Slow,5000
EJLJ6ZW,6W9EW18,1. Slow,5000
IJU59CG,42WIAOK,1. Slow,5000
EWQI6FJ,PGNZF5W,1. Slow,5000
D1RTNVU,GKXPQ3U,1. Slow,5000
RWADJNM,5Q8IVS9,1. Slow,5000
BXT13QP,2X0TMPI,1. Slow,5000
EKMREK5,EKT1SL6,1. Slow,5000
LSVUHC8,0L4SFC6,1. Slow,5000
87ZOY43,2YCCNB0,1. Slow,5000
2E5D9OX,C4RVI0S,1. Slow,5000
1WXTE70,CAI91DM,1. Slow,5000
ESIF1T9,ESHXVXR,1. Slow,5000
8BXH6LY,EP8SWOX,1. Slow,5000
13I4CEK,CU50YVD,1. Slow,5000
N8UC7V3,WR18HAI,1. Slow,5000
8347ZNF,0JRNDF2,1. Slow,5000
63LCA58,DUQ6G0Q,1. Slow,5000
JGB4PCT,PVUENN2,1. Slow,5000
T45FMSN,4DMO0JA,1. Slow,5000
DZP9LQH,1JQ1WQT,1. Slow,5000
9QYMNO2,ESE1TGZ,1. Slow,5000
YR90JLE,O1DVX2E,1. Slow,5000
SG3XY1J,MCW4A8L,1. Slow,5000
3KQNUP9,9BVZOWE,1. Slow,5000
3NONO1S,A2VOYZ3,1. Slow,5000
I95Z784,F9YC36O,1. Slow,5000
O6NUC4B,251EF1F,1. Slow,5000
5T34NDD,CLMIGLU,1. Slow,5000
BJYD06X,M14H5VT,1. Slow,5000
NR2XJOR,VOHNKBG,1. Slow,5000
DSD9T37,61RZUM2,1. Slow,5000
X5LW1JY,DRNF9KS,1. Slow,5000
H98MDWI,K5197AW,1. Slow,5000
6UW6GM4,45AAUDO,1. Slow,5000
ARDBLKT,AKQT40C,1. Slow,5000
6ZYZRVI,24E2UUC,1. Slow,5000
9HQ4XRP,CMYP9N9,1. Slow,5000
8XMA9TT,2NCNQJD,1. Slow,5000
8X9IDG8,DVJ59DL,1. Slow,5000
S1TAKDJ,R6QE51T,1. Slow,5000
PH8CU0Y,Y0KBLHT,1. Slow,5000
C4TV9OU,EBRWW6M,1. Slow,5000
WQJ782O,C4EPOSX,1. Slow,5000
MQ2PEXD,V2QOIOW,1. Slow,5000
UVFRHIY,UFEG59V,1. Slow,5000
1F90Y9Y,BJZRMQG,1. Slow,5000
VFIZKU8,HUMN3Y7,1. Slow,5000
AOP4JSR,1JX9VX2,1. Slow,5000
DERSB06,EO21VL5,1. Slow,5000
CUITFGY,AUQ094B,1. Slow,5000
IWQYB57,0TEYZW2,1. Slow,5000
8G40BRB,7KN3E2R,1. Slow,5000
SA7G3F8,6OC7F5E,1. Slow,5000
R4C9TJQ,K6YUJT9,1. Slow,5000
72CRU83,C387EJ8,1. Slow,5000
6Q2WIY3,24JU3A1,1. Slow,5000
QG73ZLU,5THN46J,1. Slow,5000
7LIKLFP,CVPL8XO,1. Slow,5000
Q5UOS4D,1IM9ACB,1. Slow,5000
V5J9Y8L,7ENGXH6,1. Slow,5000
02AL13P,AWPICRY,1. Slow,5000
67U943A,HOVDMEF,1. Slow,5000
4KUWM3C,68L64VT,1. Slow,5000
56OEH2P,AK3PXL9,1. Slow,5000
FZKTVH7,JU9RBD5,1. Slow,5000
9OP1AMB,6VSYLQR,1. Slow,5000
0Y7VRUQ,SL8Z45V,1. Slow,5000
0L5MVC2,GT9KJDX,1. Slow,5000
9TCHDNX,1AAA2CL,1. Slow,5000
889GVHY,3FL8P3I,1. Slow,5000
O0Q8T65,L316WUF,1. Slow,5000
SQ1XM5G,ZSNXI8J,1. Slow,5000
YIZVHWP,1HS80YS,1. Slow,5000
BSV301G,WIYQRXV,1. Slow,5000
E6CMD9U,9X0AB5G,1. Slow,5000
6EBICJ1,C0NGKK6,1. Slow,5000
B8ZQ8BK,54GNWRZ,1. Slow,5000
NUHXOTC,IJYS9UD,1. Slow,5000
OHNQ4IZ,NXLFCCT,1. Slow,5000
557JP9E,BM7ABGW,1. Slow,5000
IGH6ZQB,CYRXU2I,1. Slow,5000
6KP65R0,5FLYX93,1. Slow,5000
CWZ4SM1,SZBN1ED,1. Slow,5000
YZAG17M,5CP81TW,1. Slow,5000
H5QIXJG,B2TECDP,1. Slow,5000
YEG9MAF,ZXPZ1TJ,1. Slow,5000
2SFUCGR,4DA453O,1. Slow,5000
3T72CY7,33HMLUC,1. Slow,5000
JDTR2R8,4L3P2DJ,1. Slow,5000
EFLVG8R,75GDI9B,1. Slow,5000
HPV71QK,3JDNTSU,1. Slow,5000
V6DLBG0,JQ873SD,1. Slow,5000
EA26493,PIMCJF4,1. Slow,5000
0O3QVPK,E9GBXFW,1. Slow,5000
UHSGII0,BD8NVIR,1. Slow,5000
580BFBE,6X2OKGD,1. Slow,5000
AHDU89Z,VMQD50I,1. Slow,5000
OMA3TFT,GK4RPQU,1. Slow,5000
ISR46G1,0IXWNZL,1. Slow,5000
NEPLH68,6JS883A,1. Slow,5000
1DOOPJ0,BCEKWFP,1. Slow,5000
B1VKCXP,HOCQY5N,1. Slow,5000
ESWJTIU,IFGO1P2,1. Slow,5000
UDAEPIG,Y13KCAN,1. Slow,5000
6181N59,AX93ODW,1. Slow,5000
NWX4DA9,R1ASIEK,1. Slow,5000
7JR8SA4,D89IWM3,1. Slow,5000
EHKONIC,EQO0K8I,1. Slow,5000
IGLWZ65,TNEFBBF,1. Slow,5000
BQ19RUA,EGBM88S,1. Slow,5000
6Z6BURO,14VYCCU,1. Slow,5000
4L05WG2,9X86I1H,1. Slow,5000
F3P95MY,1AQCCQ0,1. Slow,5000
COULIOM,1FRFVPS,1. Slow,5000
DBVG72X,3ELJCF4,1. Slow,5000
AU3JLR7,7MM5PUH,1. Slow,5000
7H14INP,3RRDYK9,1. Slow,5000
HPQA32B,AV2TE7U,1. Slow,5000
BTPHYAJ,HOY68BA,1. Slow,5000
SNUBXGJ,M3EFNVD,1. Slow,5000
ZGWANF4,HIFOWE6,1. Slow,5000
YGDPQMW,M0AO76K,1. Slow,5000
JVM1IK2,RBDA072,1. Slow,5000
OPMUWK1,YFUFSSS,1. Slow,5000
915KP1D,RWHIA7L,1. Slow,5000
WZT41BF,CVXTYDB,1. Slow,5000
BLCQJIL,63VZ2OJ,1. Slow,5000
H8L0X5Z,CNSME4F,1. Slow,5000
AX4YLXN,C59EUW3,1. Slow,5000
6OS0CX2,9MJZ8I7,1. Slow,5000
BBFSE6U,6DNQUDW,1. Slow,5000
DSDXPBW,95QC263,1. Slow,5000
DZOTVF8,MZ9JQMO,1. Slow,5000
BJNE5LF,Q7SLBDP,1. Slow,5000
2YD7EU5,4XCG5LR,1. Slow,5000
SBPW9XZ,RIJWUBR,1. Slow,5000
ELATN8H,M3HXDAD,1. Slow,5000
5SC6EIE,752MY05,1. Slow,5000
E3HVHK7,8WG8K5E,1. Slow,5000
GYZQE8D,Q225619,1. Slow,5000
53PH5CY,85N3MRK,1. Slow,5000
1SVQ5ST,3DQS1KV,1. Slow,5000
Y3LROWP,D27IAR8,1. Slow,5000
QPZ9O3R,CJL0BGY,1. Slow,5000
A1KREKO,EKAY8DC,1. Slow,5000
32LB04P,8EGLCNM,1. Slow,5000
NBK9EOL,I3WE5JR,1. Slow,5000
1IH4EYN,UJ0KFAE,1. Slow,5000
ONS2XAH,5RY1E0F,1. Slow,5000
2AUKGZP,8RT0NMO,1. Slow,5000
XINZ9WC,X9VWWWQ,1. Slow,5000
CERKVSQ,APCZQ91,1. Slow,5000
BITNQMQ,XGWBWPN,1. Slow,5000
ABWQYRY,3IR77G4,1. Slow,5000
82LOQNS,95YR8CP,1. Slow,5000
L5FUYTB,XQNZJYT,1. Slow,5000
L4BIVFH,GJ4WKQ6,1. Slow,5000
512K1MU,4QZWX46,1. Slow,5000
PXJ9UNU,B3PKLGX,1. Slow,5000
OENWCA7,WMYN9TA,1. Slow,5000
AQY2GKH,RLXSKCM,1. Slow,5000
HEVXUYJ,M31Z6RV,1. Slow,5000
F40O2Y7,XR9QGYW,1. Slow,5000
5IGQ4V5,4S4DPFG,1. Slow,5000
QLBQDVK,XOWIULA,1. Slow,5000
VNIFHAG,MQAENWW,1. Slow,5000
F4USHIW,R2T4E3N,1. Slow,5000
D7IWRKQ,R8Z4APT,1. Slow,5000
1QRDX8P,EZ9KCXS,1. Slow,5000
4GGHMO5,4K3TQ9Z,1. Slow,5000
GQVE28Z,JO2SKUD,1. Slow,5000
UGJM5O2,5U0E3D8,1. Slow,5000
HFOSIRC,SANSGV0,1. Slow,5000
9JWK3MR,3TOA8EK,1. Slow,5000
E3U0A98,EINKVQ4,1. Slow,5000
VLY5OGA,D3CSNH2,1. Slow,5000
IX1OZVW,WK4CTUN,1. Slow,5000
7DSTYLI,2RGYAAY,1. Slow,5000
6JMN2LZ,IPBH95C,1. Slow,5000
IRJDBWX,NI7L7YL,1. Slow,5000
C8NTU9F,S401H7W,1. Slow,5000
876CT75,45JSGRV,1. Slow,5000
LY094AF,XSTP79L,1. Slow,5000
B2DE1N7,BQ4AK4L,1. Slow,5000
TVS6WL0,5NQ6WG1,1. Slow,5000
BC4N1CE,EF44IKK,1. Slow,5000
FKO7HZM,ICE4B9T,1. Slow,5000
BLFD7DN,1AJHITA,1. Slow,5000
KP5OMXF,VCXK5SI,1. Slow,5000
5HJ36P0,3U5MV50,1. Slow,5000
A3RWX42,DL63B3U,1. Slow,5000
6QA92QY,9K7EMFN,1. Slow,5000
EWRCKU1,GWPICQ7,1. Slow,5000
67NSWF7,6DABZGY,1. Slow,5000
7QVGJUU,PIWH0PY,1. Slow,5000
6Z85DJN,7RAIGUX,1. Slow,5000
Z3BNOMH,9TKV5Q1,1. Slow,5000
E3HABQH,3PV6GWY,1. Slow,5000
3T3R0LY,F54Y8BC,1. Slow,5000
RBUZZHE,KL7LKIR,1. Slow,5000
2XERGX3,2EUY1EY,1. Slow,5000
EUTY8KZ,1Q92BPS,1. Slow,5000
JWNUOMT,VG6XJFS,1. Slow,5000
35Y3L3V,2EDHX3S,1. Slow,5000
79YY1T7,8527MJZ,1. Slow,5000
9R0CBZ2,1V0PLU8,1. Slow,5000
CNYA7F7,EF40TRH,1. Slow,5000
TFWC3OR,T3QHEND,1. Slow,5000
4T3KVAD,4THSE3Y,1. Slow,5000
2QVHAIG,341U8PZ,1. Slow,5000
VWKNWUM,YURWFRJ,1. Slow,5000
H0YPAU7,8TYUEQZ,1. Slow,5000
RBTCQWU,7C0U2SK,1. Slow,5000
TIS7685,9AOZHJK,1. Slow,5000
8YFV1NT,21OSJBV,1. Slow,5000
3W0YUWC,5KE3E8F,1. Slow,5000
B2GM5N2,D0BW2J7,1. Slow,5000
OACIXHU,PIKPMY1,1. Slow,5000
17ID9N9,AZ4S92Q,1. Slow,5000
HG9X8FN,2JQSCKU,1. Slow,5000
PVKTTMJ,6MLRHHP,1. Slow,5000
FPEADOO,O1EZKUK,1. Slow,5000
CHJ15Y2,QYC9RV1,1. Slow,5000
WZ2YFTT,UBZSHSX,1. Slow,5000
J1IOVM9,ILG0JRX,1. Slow,5000
VA98NZ2,AQWO85X,1. Slow,5000
ETD9S5P,R2PHYQL,1. Slow,5000
C0B5QSM,7RRUSI8,1. Slow,5000
FXENSV4,ECYMCJM,1. Slow,5000
6OYBCXO,1ZW3SAX,1. Slow,5000
BOBWI7N,SGQWIAY,1. Slow,5000
VOXPDND,MIKEUWA,1. Slow,5000
HB5RIG7,PMTJH8Z,1. Slow,5000
LGW6YCE,WFTQOMI,1. Slow,5000
4XBTLE7,2WW19MV,1. Slow,5000
BIFVKJC,EJQRLXP,1. Slow,5000
1VPZ5UP,8C4XTPR,1. Slow,5000
4QZL0PR,5MCEJ1W,1. Slow,5000
C1VCYUN,739OLFE,1. Slow,5000
RAWOB97,TLIQAWR,1. Slow,5000
C1VOCKG,VVKEHFQ,1. Slow,5000
XW453RE,Z057KAW,1. Slow,5000
GUYDMLR,SURV9O0,1. Slow,5000
7LBQXE5,7T7IA2P,1. Slow,5000
1J8K71B,EEOBCTA,1. Slow,5000
E8H6BAU,0QFJCCS,1. Slow,5000
7JXVAD5,ZXDIO0E,1. Slow,5000
PTY6RVH,ERYM53U,1. Slow,5000
228LGLR,34THP6Y,1. Slow,5000
I2SVLET,DEL2N7Z,1. Slow,5000
GQMI5AZ,2NI6UG0,1. Slow,5000
KVO6M4W,3920OTS,1. Slow,5000
CL69S3M,ASNGJOD,1. Slow,5000
2NW807H,A8RK81Z,1. Slow,5000
97DY0XB,0L7V46T,1. Slow,5000
NRH52WI,3L941DQ,1. Slow,5000
TI0L17J,8TD4IAF,1. Slow,5000
CGJWXFP,2X9093T,1. Slow,5000
WMCV9TL,PC7FMB4,1. Slow,5000
CWBCWWB,7FP9YC1,1. Slow,5000
DW9ORO1,91VIULB,1. Slow,5000
8F58OUG,9HCR1U3,1. Slow,5000
0OKGXTW,XYYABXN,1. Slow,5000
BR1MD24,43NBMN8,1. Slow,5000
9KGL7DU,CU5U7TR,1. Slow,5000
AJ66YXD,DQQYLSV,1. Slow,5000
BISAW2D,LSK8BO3,1. Slow,5000
731M0P9,7FOTJDX,1. Slow,5000
8CQPREG,UFWRLIH,1. Slow,5000
4CMOI0D,DP4W2YQ,1. Slow,5000
0U87KMS,ZFU52GN,1. Slow,5000
7ROL3RX,D7TQSRD,1. Slow,5000
X9CT6HI,BOYJP0E,1. Slow,5000
9IPULME,XAUR31N,1. Slow,5000
CBWV8CP,ACD3DRC,1. Slow,5000
80VM9OK,29RUBY5,1. Slow,5000
