lsoa_code,xj_A_p2000,sj_A_p2000,xj_B_p2000,sj_B_p2000,xj_C_p2000,sj_C_p2000,xj_D_p2000,sj_D_p2000,xj_A_p5000,sj_A_p5000,xj_B_p5000,sj_B_p5000,xj_C_p5000,sj_C_p5000,xj_D_p5000,sj_D_p5000,xj_A_p8000,sj_A_p8000,xj_B_p8000,sj_B_p8000,xj_C_p8000,sj_C_p8000,xj_D_p8000,sj_D_p8000
E01000667,0,141.98377,0,142.62269,0,143.90055,0,145.1784,0,141.98377,0,142.62269,0,143.90055,0,145.1784,0,141.98377,10,10.946654,0,143.90055,0,145.1784
E01000668,0,121.62857,0,123.27056,0,126.55453,0,129.8385,0,121.62857,9,4.7621222,9,8.0460936,0,129.8385,9,3.1201365,9,4.7621222,9,8.0460936,9,11.330065
E01000669,0,92.928472,0,94.116748,0,96.4933,0,98.869853,0,92.928472,0,94.116748,0,96.4933,0,98.869853,0,92.928472,7,1.9435212,0,96.4933,0,98.869853
E01000670,8,6.9896884,0,113.0382,0,114.45357,0,115.86893,8,6.9896884,8,7.6973707,8,9.1127352,0,115.86893,8,6.9896884,8,7.6973707,8,9.1127352,8,10.5281
E01000671,0,115.5974,0,117.53944,0,121.42351,0,125.30758,0,115.5974,8,12.198608,9,2.9150767,0,125.30758,8,10.256572,8,12.198608,9,2.9150767,9,6.7991495
E01000672,0,99.514286,0,100.57909,0,102.70869,0,104.8383,7,7.3410585,7,8.4058614,7,10.535467,7,12.665073,7,7.3410585,7,8.4058614,7,10.535467,7,12.665073
E01000673,0,95.493506,0,96.410244,0,98.243719,0,100.07719,7,3.3202793,7,4.237017,0,98.243719,7,7.9039676,7,3.3202793,7,4.237017,7,6.0704923,7,7.9039676
E01000674,0,85.692857,0,87.552392,0,91.271462,0,94.990532,0,85.692857,0,87.552392,0,91.271462,7,2.8173049,6,6.6872338,6,8.5467688,6,12.265839,7,2.8173049
E01000676,0,70.866234,0,72.715842,0,76.41506,0,80.114277,0,70.866234,0,72.715842,0,76.41506,0,80.114277,5,5.0282143,5,6.877823,5,10.57704,6,1.108654
E01000677,0,77.175325,0,78.178131,0,80.183744,0,82.189357,0,77.175325,0,78.178131,6,1.1781211,0,82.189357,5,11.337305,0,78.178131,0,80.183744,0,82.189357
E01000678,0,99.262987,0,100.17621,0,102.00265,0,103.82908,0,99.262987,7,8.0029793,7,9.8294183,0,103.82908,7,7.0897598,7,8.0029793,7,9.8294183,7,11.655857
E01000679,0,99.514286,0,100.45967,0,102.35044,0,104.24121,0,99.514286,7,8.2864442,7,10.177216,0,104.24121,7,7.3410585,7,8.2864442,7,10.177216,7,12.067987
E01000680,0,142.98896,0,144.00418,0,146.03463,0,148.06507,0,142.98896,0,144.00418,0,146.03463,0,148.06507,0,142.98896,0,144.00418,0,146.03463,0,148.06507
E01000681,0,115.72305,0,116.23223,0,117.2506,0,118.26896,0,115.72305,0,116.23223,0,117.2506,0,118.26896,0,115.72305,0,116.23223,0,117.2506,8,12.928128
E01000682,0,102.78117,0,103.27452,0,104.26122,0,105.24792,0,102.78117,0,103.27452,0,104.26122,0,105.24792,0,102.78117,0,103.27452,0,104.26122,0,105.24792
E01000683,0,106.1737,0,107.56458,0,110.34633,0,113.12808,0,106.1737,0,107.56458,0,110.34633,0,113.12808,0,106.1737,0,107.56458,0,110.34633,8,7.7872477
E01000684,0,140.72727,0,141.34647,0,142.58487,0,143.82327,0,140.72727,0,141.34647,0,142.58487,0,143.82327,0,140.72727,0,141.34647,0,142.58487,10,12.147234
E01000685,0,90.766463,0,92.211146,0,95.100513,0,97.98988,0,90.766463,0,92.211146,0,95.100513,0,97.98988,0,90.766463,0,92.211146,0,95.100513,0,97.98988
E01000686,0,101.39903,0,102.73749,0,105.41443,0,108.09136,0,101.39903,0,102.73749,0,105.41443,0,108.09136,0,101.39903,0,102.73749,0,105.41443,8,2.7505306
E01000687,0,108.56104,0,109.34268,0,110.90596,0,112.46924,0,108.56104,0,109.34268,0,110.90596,0,112.46924,0,108.56104,0,109.34268,0,110.90596,0,112.46924
E01000688,0,104.28896,0,104.95641,0,106.29131,0,107.62621,0,104.28896,0,104.95641,0,106.29131,0,107.62621,0,104.28896,0,104.95641,0,106.29131,0,107.62621
E01000689,0,96.624351,0,98.779074,0,103.08852,0,107.39797,0,96.624351,0,98.779074,7,10.915293,0,107.39797,0,96.624351,0,98.779074,7,10.915293,8,2.0571347
E01000690,0,92.100974,0,92.745681,0,94.035094,0,95.324508,0,92.100974,0,92.745681,7,1.8618673,0,95.324508,0,92.100974,0,92.745681,7,1.8618673,7,3.1512809
E01000691,0,91.095779,0,92.735503,0,96.014951,0,99.294399,0,91.095779,0,92.735503,7,3.8417241,0,99.294399,0,91.095779,0,92.735503,7,3.8417241,7,7.1211722
E01000692,0,105.79675,0,107.14037,0,109.82761,0,112.51485,0,105.79675,0,107.14037,0,109.82761,0,112.51485,0,105.79675,0,107.14037,0,109.82761,8,7.174016
E01000693,0,103.15812,0,103.9318,8,0.13834343,0,107.02655,0,103.15812,7,11.758576,8,0.13834343,8,1.6857152,7,10.98489,7,11.758576,8,0.13834343,8,1.6857152
E01000694,0,154.2974,0,155.40834,0,157.63023,0,159.85211,0,154.2974,0,155.40834,0,157.63023,0,159.85211,0,154.2974,0,155.40834,0,157.63023,12,1.8408625
E01000695,0,113.96396,0,114.63635,0,115.98112,0,117.3259,0,113.96396,0,114.63635,0,115.98112,0,117.3259,0,113.96396,0,114.63635,0,115.98112,8,11.985067
E01000696,0,123.76461,0,124.18541,0,125.02701,0,125.86861,0,123.76461,0,124.18541,0,125.02701,0,125.86861,0,123.76461,0,124.18541,0,125.02701,0,125.86861
E01000697,0,121.00032,0,121.88363,0,123.65023,0,125.41684,0,121.00032,0,121.88363,0,123.65023,0,125.41684,0,121.00032,0,121.88363,0,123.65023,9,6.9084016
E01000698,0,93.608766,0,93.880232,0,94.423163,0,94.966093,0,93.608766,7,1.7070045,7,2.2499353,7,2.7928661,7,1.435539,7,1.7070045,7,2.2499353,7,2.7928661
E01000699,0,66.217208,0,67.813042,0,71.004712,0,74.196381,0,66.217208,0,67.813042,0,71.004712,0,74.196381,0,66.217208,0,67.813042,0,71.004712,0,74.196381
E01000700,0,74.635714,0,75.941839,0,78.554089,0,81.166339,0,74.635714,0,75.941839,0,78.554089,0,81.166339,0,74.635714,0,75.941839,0,78.554089,0,81.166339
E01000701,0,72.625325,0,73.569454,0,75.457712,0,77.345971,0,72.625325,0,73.569454,0,75.457712,0,77.345971,0,72.625325,0,73.569454,0,75.457712,0,77.345971
E01000702,0,75.263961,0,76.332709,0,78.470206,0,80.607702,0,75.263961,0,76.332709,0,78.470206,0,80.607702,0,75.263961,0,76.332709,0,78.470206,0,80.607702
E01000703,0,84.938961,0,86.034674,0,88.226099,0,90.417524,0,84.938961,0,86.034674,0,88.226099,0,90.417524,6,5.9333377,0,86.034674,6,9.2204755,0,90.417524
E01000704,0,74.887013,0,75.748214,0,77.470615,0,79.193016,0,74.887013,0,75.748214,0,77.470615,0,79.193016,0,74.887013,0,75.748214,0,77.470615,0,79.193016
E01000705,0,63.452922,0,65.051936,0,68.249963,0,71.44799,0,63.452922,0,65.051936,0,68.249963,0,71.44799,0,63.452922,0,65.051936,0,68.249963,0,71.44799
E01000706,0,73.127922,0,74.400348,0,76.9452,0,79.490051,0,73.127922,0,74.400348,0,76.9452,0,79.490051,0,73.127922,0,74.400348,0,76.9452,0,79.490051
E01000707,0,64.392232,0,64.640423,0,65.136806,0,65.633189,0,64.392232,0,64.640423,0,65.136806,0,65.633189,0,64.392232,0,64.640423,0,65.136806,0,65.633189
E01000708,0,83.011915,0,84.060272,0,86.156985,0,88.253699,0,83.011915,0,84.060272,0,86.156985,0,88.253699,0,83.011915,0,84.060272,0,86.156985,0,88.253699
E01000709,0,70.363636,0,71.658327,0,74.247709,0,76.837091,0,70.363636,0,71.658327,0,74.247709,0,76.837091,5,4.5256169,5,5.8203078,0,74.247709,0,76.837091
E01000710,9,10.533448,9,12.365843,10,2.8630285,0,138.20386,9,10.533448,0,130.87428,10,2.8630285,10,6.527818,9,10.533448,0,130.87428,10,2.8630285,10,6.527818
E01000711,0,100.14253,7,9.5515573,0,104.88929,0,108.05379,7,7.9693053,0,101.72478,0,104.88929,8,2.7129615,7,7.9693053,7,9.5515573,0,104.88929,8,2.7129615
E01000712,0,105.41981,0,106.38967,0,108.32939,0,110.26912,8,0.078974115,8,1.0488363,8,2.9885607,0,110.26912,8,0.078974115,8,1.0488363,0,108.32939,8,4.9282852
E01000713,8,12.015662,8,13.013193,9,1.8406491,9,3.8357095,0,117.35649,0,118.35402,0,120.34908,9,3.8357095,8,12.015662,8,13.013193,9,1.8406491,9,3.8357095
E01000714,0,105.6711,0,107.48865,0,111.12373,0,114.75882,0,105.6711,0,107.48865,0,111.12373,0,114.75882,0,105.6711,0,107.48865,0,111.12373,0,114.75882
E01000715,0,108.30974,0,109.37118,0,111.49405,0,113.61692,0,108.30974,0,109.37118,0,111.49405,0,113.61692,0,108.30974,0,109.37118,0,111.49405,8,8.2760865
E01000716,0,108.18409,0,108.99547,0,110.61823,0,112.24099,0,108.18409,0,108.99547,0,110.61823,0,112.24099,0,108.18409,0,108.99547,0,110.61823,8,6.9001632
E01000717,0,106.1737,0,107.43717,0,109.9641,0,112.49104,0,106.1737,0,107.43717,0,109.9641,0,112.49104,0,106.1737,0,107.43717,0,109.9641,8,7.1502054
E01000718,7,9.2257988,7,12.085251,8,4.6365525,0,115.69629,7,9.2257988,7,12.085251,8,4.6365525,8,10.355458,7,9.2257988,7,12.085251,8,4.6365525,8,10.355458
E01000719,8,3.2202079,8,6.5856001,9,0.14878062,0,125.388,8,3.2202079,8,6.5856001,9,0.14878062,9,6.879565,8,3.2202079,8,6.5856001,9,0.14878062,9,6.879565
E01000720,0,104.03766,0,108.30321,0,116.83429,0,125.36538,0,104.03766,8,2.9623754,8,11.493464,9,6.8569482,7,11.864435,8,2.9623754,8,11.493464,9,6.8569482
E01000721,0,73.379221,0,76.541865,0,82.867154,0,89.192443,0,73.379221,0,76.541865,6,3.8615307,0,89.192443,5,7.5412014,0,76.541865,0,82.867154,0,89.192443
E01000722,0,110.69708,0,113.91836,0,120.36093,9,8.2950678,8,5.3562468,8,8.5775318,9,1.8524979,9,8.2950678,8,5.3562468,8,8.5775318,9,1.8524979,9,8.2950678
E01000723,0,92.477922,0,93.263984,0,94.836109,0,96.408234,0,92.477922,7,1.0907572,0,94.836109,0,96.408234,7,0.30469488,7,1.0907572,7,2.6628819,7,4.2350066
E01000724,0,79.661688,0,83.42172,0,90.941783,0,98.461847,0,79.661688,0,83.42172,0,90.941783,0,98.461847,6,0.656065,6,4.4160967,6,11.93616,7,6.2886196
E01000725,0,91.221429,0,94.12227,0,99.923953,8,0.38480463,0,91.221429,7,1.9490428,7,7.7507257,8,0.38480463,6,12.215805,7,1.9490428,7,7.7507257,8,0.38480463
E01000726,0,91.724026,0,93.209955,0,96.181814,0,99.153672,0,91.724026,7,1.036728,7,4.0085864,7,6.9804449,6,12.718403,7,1.036728,7,4.0085864,7,6.9804449
E01000727,0,100.64513,0,102.60771,0,106.53287,0,110.45803,7,8.4719027,7,10.434483,8,1.1920389,8,5.117199,7,8.4719027,7,10.434483,8,1.1920389,8,5.117199
E01000728,7,8.9745001,7,11.584111,8,3.6357303,8,8.854953,7,8.9745001,0,103.75734,8,3.6357303,8,8.854953,7,8.9745001,7,11.584111,8,3.6357303,8,8.854953
E01000729,7,5.2050196,7,8.9443442,8,3.2553897,8,10.734039,7,5.2050196,7,8.9443442,8,3.2553897,8,10.734039,7,5.2050196,7,8.9443442,8,3.2553897,8,10.734039
E01000730,6,2.792104,0,84.93876,0,91.220825,0,97.502891,6,2.792104,0,84.93876,6,12.215202,0,97.502891,6,2.792104,6,5.9331367,6,12.215202,7,5.3296637
E01000731,0,79.41039,0,81.633881,0,86.080862,0,90.527844,6,0.4047663,6,2.6282572,6,7.075239,6,11.522221,6,0.4047663,6,2.6282572,6,7.075239,6,11.522221
E01000732,0,106.6763,0,108.11643,0,110.99669,0,113.87695,8,1.3354676,8,2.7755977,8,5.6558577,8,8.5361178,8,1.3354676,8,2.7755977,8,5.6558577,8,8.5361178
E01000733,0,99.262987,0,101.58574,0,106.23125,0,110.87676,7,7.0897598,7,9.4125137,8,0.89041762,8,5.5359254,7,7.0897598,7,9.4125137,8,0.89041762,8,5.5359254
E01000734,0,89.211039,0,90.486757,0,93.038193,0,95.589628,6,10.205416,0,90.486757,7,0.86496534,7,3.4164011,6,10.205416,6,11.481134,7,0.86496534,7,3.4164011
E01000735,0,86.446753,6,10.216071,7,2.5983484,0,100.32146,6,7.4411299,0,89.221694,7,2.5983484,0,100.32146,6,7.4411299,6,10.216071,7,2.5983484,7,8.1482299
E01000736,0,101.14773,0,103.73711,0,108.91587,0,114.09464,7,8.9745001,0,103.73711,8,3.5750416,0,114.09464,7,8.9745001,7,11.563882,8,3.5750416,0,114.09464
E01000737,0,86.069805,6,9.66349,7,1.6945024,7,6.8931186,6,7.0641819,6,9.66349,7,1.6945024,7,6.8931186,6,7.0641819,6,9.66349,7,1.6945024,7,6.8931186
E01000738,8,1.9637144,8,3.9059266,8,7.7903512,8,11.674776,8,1.9637144,8,3.9059266,8,7.7903512,8,11.674776,8,1.9637144,8,3.9059266,8,7.7903512,8,11.674776
E01000739,0,78.153896,0,81.366021,6,8.7846482,0,94.214522,0,78.153896,6,2.3603979,6,8.7846482,7,2.0412946,5,12.315877,6,2.3603979,6,8.7846482,7,2.0412946
E01000741,0,0.0,0,0.0,0,0.0,0,71.225905,0,0.0,0,0.0,0,0.0,0,71.225905,0,0.0,0,0.0,0,0.0,0,71.225905
E01000742,0,0.0,0,0.0,0,89.397,0,93.709286,0,0.0,0,0.0,6,10.391377,7,1.5360585,0,0.0,0,0.0,6,10.391377,7,1.5360585
E01000743,0,68.101948,0,71.064383,0,76.989252,0,82.914122,0,68.101948,0,71.064383,0,76.989252,0,82.914122,0,68.101948,0,71.064383,0,76.989252,0,82.914122
E01000744,0,53.400974,0,55.90014,0,60.898471,0,65.896802,0,53.400974,0,55.90014,0,60.898471,0,65.896802,0,53.400974,0,55.90014,0,60.898471,0,65.896802
E01000745,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000746,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000747,0,164.09805,0,166.78926,0,172.17168,0,177.55409,0,164.09805,0,166.78926,0,172.17168,0,177.55409,0,164.09805,0,166.78926,0,172.17168,0,177.55409
E01000748,0,157.56429,0,158.50967,0,160.40044,0,162.29121,0,157.56429,0,158.50967,0,160.40044,0,162.29121,0,157.56429,0,158.50967,0,160.40044,0,162.29121
E01000749,0,130.92662,0,132.2097,0,134.77587,0,137.34203,0,130.92662,0,132.2097,0,134.77587,0,137.34203,0,130.92662,0,132.2097,0,134.77587,0,137.34203
E01000750,0,85.19026,0,88.291185,0,94.493036,0,100.69489,0,85.19026,6,9.2855619,0,94.493036,0,100.69489,0,85.19026,0,88.291185,0,94.493036,0,100.69489
E01000751,0,135.45,0,136.49297,0,138.57889,0,140.66482,0,135.45,10,4.8169262,0,138.57889,0,140.66482,0,135.45,0,136.49297,0,138.57889,0,140.66482
E01000752,0,122.75942,0,123.97473,0,126.40537,0,128.83601,0,122.75942,9,5.4662988,0,126.40537,0,128.83601,0,122.75942,0,123.97473,0,126.40537,0,128.83601
E01000753,0,140.60162,0,141.22027,0,142.45756,0,143.69486,0,140.60162,10,9.5442317,0,142.45756,0,143.69486,0,140.60162,0,141.22027,0,142.45756,0,143.69486
E01000754,0,112.58182,0,113.6626,0,115.82417,0,117.98575,8,7.2409871,8,8.3217726,8,10.483343,8,12.644914,8,7.2409871,8,8.3217726,8,10.483343,0,117.98575
E01000755,0,112.58182,0,113.33612,0,114.84471,0,116.35331,0,112.58182,8,7.9952853,0,114.84471,0,116.35331,0,112.58182,0,113.33612,0,114.84471,0,116.35331
E01000756,0,128.79058,0,129.48605,0,130.87699,0,132.26793,0,128.79058,9,10.977619,0,130.87699,0,132.26793,0,128.79058,0,129.48605,0,130.87699,0,132.26793
E01000757,0,112.58182,0,112.93082,0,113.62883,0,114.32684,0,112.58182,8,7.5899907,0,113.62883,0,114.32684,0,112.58182,0,112.93082,0,113.62883,0,114.32684
E01000758,0,93.357468,0,93.600197,0,94.085656,0,94.571115,0,93.357468,7,1.4269698,0,94.085656,0,94.571115,0,93.357468,0,93.600197,0,94.085656,0,94.571115
E01000759,0,124.64416,0,125.24245,0,126.43903,9,9.1271806,0,124.64416,9,6.7340128,9,7.9305967,0,127.63562,0,124.64416,0,125.24245,0,126.43903,0,127.63562
E01000760,0,99.302891,0,100.52882,0,102.98068,8,0.091702281,0,99.302891,7,8.3555926,7,10.807449,0,105.43253,0,99.302891,0,100.52882,0,102.98068,0,105.43253
E01000761,0,111.95357,0,112.3678,0,113.19626,8,8.6838814,0,111.95357,8,7.0269686,8,7.855425,0,114.02471,0,111.95357,0,112.3678,0,113.19626,0,114.02471
E01000762,8,3.8484546,0,110.24842,0,112.36669,0,114.48497,8,3.8484546,8,4.9075907,8,7.0258628,0,114.48497,8,3.8484546,8,4.9075907,8,7.0258628,8,9.144135
E01000763,0,103.78636,0,104.14962,0,104.87612,0,105.60263,0,103.78636,7,11.976389,0,104.87612,0,105.60262,0,103.78636,0,104.14962,0,104.87612,0,105.60262
E01000764,0,108.68669,0,110.12135,0,112.99068,0,115.86001,0,108.68669,8,4.7805215,0,112.99068,0,115.86001,0,108.68669,0,110.12135,0,112.99068,0,115.86001
E01000765,0,119.36688,0,120.50087,0,122.76884,0,125.03681,0,119.36688,9,1.9924335,0,122.76884,0,125.03681,0,119.36688,0,120.50087,0,122.76884,0,125.03681
E01000766,0,122.13117,0,122.48535,0,123.19371,0,123.90207,0,122.13117,9,3.9769143,0,123.19371,0,123.90207,0,122.13117,0,122.48535,0,123.19371,0,123.90207
E01000767,0,110.94838,0,111.22575,0,111.78049,0,112.33523,0,110.94838,8,5.8849165,0,111.78049,0,112.33523,0,110.94838,0,111.22575,0,111.78049,0,112.33523
E01000768,0,102.40422,0,103.49995,0,105.6914,8,2.5420155,0,102.40422,7,11.326719,8,0.35056519,8,2.5420155,0,102.40422,0,103.49995,0,105.6914,0,107.88285
E01000769,0,83.054221,0,84.41631,0,87.140488,0,89.864667,0,83.054221,0,84.41631,0,87.140488,0,89.864667,0,83.054221,0,84.41631,0,87.140488,0,89.864667
E01000770,0,97.755195,0,98.312399,0,99.426809,0,100.54122,0,97.755195,0,98.312399,0,99.426809,0,100.54122,0,97.755195,0,98.312399,0,99.426809,0,100.54122
E01000771,0,97.629545,0,98.195797,0,99.3283,0,100.4608,0,97.629545,0,98.195797,0,99.3283,0,100.4608,0,97.629545,0,98.195797,0,99.3283,0,100.4608
E01000772,0,109.94318,0,110.73477,0,112.31795,0,113.90114,0,109.94318,0,110.73477,0,112.31795,0,113.90114,0,109.94318,0,110.73477,0,112.31795,8,8.5603053
E01000773,0,91.472727,0,92.177067,0,93.585747,0,94.994427,0,91.472727,0,92.177067,0,93.585747,0,94.994427,0,91.472727,0,92.177067,0,93.585747,0,94.994427
E01000774,0,88.205844,0,89.105544,0,90.904943,0,92.704342,0,88.205844,0,89.105544,0,90.904943,0,92.704342,0,88.205844,0,89.105544,0,90.904943,0,92.704342
E01000775,0,142.51194,0,144.55134,0,148.63015,0,152.70895,0,142.51194,0,144.55134,0,148.63015,0,152.70895,0,142.51194,0,144.55134,0,148.63015,0,152.70895
E01000777,0,95.870455,0,96.551135,0,97.912495,0,99.273856,0,95.870455,0,96.551135,0,97.912495,0,99.273856,0,95.870455,0,96.551135,0,97.912495,0,99.273856
E01000778,0,100.26818,0,101.68196,0,104.50953,0,107.33709,0,100.26818,0,101.68196,0,104.50953,0,107.33709,0,100.26818,0,101.68196,0,104.50953,0,107.33709
E01000779,0,85.818506,6,8.2889615,0,90.246741,0,93.198898,0,85.818506,0,87.294585,0,90.246741,0,93.198898,0,85.818506,0,87.294585,0,90.246741,0,93.198898
E01000780,0,81.672078,0,83.811886,0,88.091503,0,92.37112,0,81.672078,0,83.811886,6,9.0858799,0,92.37112,0,81.672078,0,83.811886,6,9.0858799,7,0.19789293
E01000781,0,66.971104,0,69.649948,0,75.007636,0,80.365325,0,66.971104,0,69.649948,5,9.1696169,0,80.365325,0,66.971104,0,69.649948,5,9.1696169,6,1.3597014
E01000782,0,64.709416,0,67.226612,0,72.261004,0,77.295397,0,64.709416,0,67.226612,0,72.261004,0,77.295397,0,64.709416,0,67.226612,0,72.261004,5,11.457377
E01000783,0,72.876623,0,75.740675,0,81.468777,0,87.19688,0,72.876623,0,75.740675,0,81.468777,0,87.19688,0,72.876623,0,75.740675,0,81.468777,6,8.1912566
E01000784,0,96.875649,0,98.14472,0,100.68286,0,103.221,0,96.875649,0,98.14472,7,8.5096352,0,103.221,0,96.875649,0,98.14472,7,8.5096352,7,11.047777
E01000785,0,76.394805,0,78.740126,0,83.430767,0,88.121408,0,76.394805,0,78.740126,0,83.430767,0,88.121408,0,76.394805,0,78.740126,0,83.430767,6,9.1157845
E01000786,0,111.95357,0,113.14028,0,115.5137,0,117.88711,8,6.6127403,8,7.7994482,8,10.172864,8,12.54628,8,6.6127403,8,7.7994482,8,10.172864,8,12.54628
E01000787,0,90.97013,0,93.298965,0,97.956636,0,102.61431,6,11.964507,0,93.298965,7,5.7834086,0,102.61431,6,11.964507,7,1.125738,7,5.7834086,7,10.441079
E01000788,0,94.73961,0,96.596507,0,100.3103,0,104.02409,7,2.5663832,7,4.4232796,7,8.1370723,7,11.850865,7,2.5663832,7,4.4232796,7,8.1370723,7,11.850865
E01000789,0,73.379221,0,77.393064,0,85.420751,0,93.448438,0,73.379221,0,77.393064,0,85.420751,0,93.448438,5,7.5412014,5,11.555045,6,6.4151276,7,1.2752105
E01000790,0,117.51666,0,119.5684,0,123.67189,0,127.77537,0,117.51666,9,1.0599679,9,5.1634537,9,9.2669396,8,12.175829,9,1.0599679,9,5.1634537,9,9.2669396
E01000791,0,102.90682,0,104.23432,0,106.88931,0,109.54431,7,10.733591,0,104.23432,8,1.548481,0,109.54431,7,10.733591,7,12.061089,8,1.548481,8,4.2034769
E01000792,0,92.477922,0,94.669649,0,99.053102,0,103.43656,0,92.477922,7,2.4964216,0,99.053102,7,11.263329,7,0.30469488,7,2.4964216,7,6.8798751,7,11.263329
E01000793,0,112.58182,0,112.99837,0,113.83148,0,114.66458,0,112.58182,0,112.99837,0,113.83148,0,114.66458,0,112.58182,0,112.99837,0,113.83148,8,9.3237507
E01000794,0,111.07403,0,111.50721,0,112.37359,0,113.23997,0,111.07403,0,111.50721,0,112.37359,0,113.23997,0,111.07403,0,111.50721,0,112.37359,8,7.8991384
E01000795,0,87.451948,0,89.305929,0,93.013892,0,96.721855,0,87.451948,0,89.305929,0,93.013892,0,96.721855,0,87.451948,0,89.305929,0,93.013892,7,4.5486274
E01000796,0,50.134091,0,52.590661,0,57.503802,0,62.416943,0,50.134091,0,52.590661,0,57.503802,0,62.416943,0,50.134091,0,52.590661,0,57.503802,0,62.416943
E01000797,0,88.708442,0,89.719718,0,91.74227,0,93.764823,0,88.708442,0,89.719718,0,91.74227,0,93.764823,6,9.7028182,6,10.714094,6,12.736647,0,93.764823
E01000798,0,55.537013,0,57.514131,0,61.468366,0,65.422601,0,55.537013,0,57.514131,0,61.468366,0,65.422601,0,55.537013,0,57.514131,0,61.468366,0,65.422601
E01000799,0,61.1431,0,62.978575,0,66.649524,0,70.320472,0,61.1431,0,62.978575,0,66.649524,0,70.320472,0,61.1431,0,62.978575,0,66.649524,0,70.320472
E01000800,0,67.976299,0,69.988397,0,74.012594,0,78.036791,0,67.976299,0,69.988397,0,74.012594,0,78.036791,0,67.976299,0,69.988397,0,74.012594,0,78.036791
E01000801,0,70.614935,0,72.260263,0,75.550919,0,78.841575,0,70.614935,0,72.260263,0,75.550919,0,78.841575,0,70.614935,0,72.260263,0,75.550919,0,78.841575
E01000802,0,77.651299,0,79.22762,0,82.380263,0,85.532906,0,77.651299,0,79.22762,0,82.380263,0,85.532906,0,77.651299,0,79.22762,0,82.380263,0,85.532906
E01000803,0,68.981494,0,70.637049,0,73.948161,0,77.259273,0,68.981494,0,70.637049,0,73.948161,0,77.259273,0,68.981494,0,70.637049,0,73.948161,0,77.259273
E01000804,0,86.823701,0,87.466197,0,88.751187,0,90.036178,0,86.823701,0,87.466197,0,88.751187,0,90.036178,6,7.818078,6,8.4605734,0,88.751187,0,90.036178
E01000805,0,69.358442,0,71.161761,0,74.7684,0,78.375039,0,69.358442,0,71.161761,0,74.7684,0,78.375039,0,69.358442,0,71.161761,0,74.7684,0,78.375039
E01000806,0,39.689714,0,41.745863,0,45.858163,0,49.970462,0,39.689714,0,41.745863,0,45.858163,0,49.970462,0,39.689714,0,41.745863,0,45.858163,0,49.970462
E01000807,0,98.886039,0,99.94412,0,102.06028,0,104.17644,0,98.886039,7,7.7708924,7,9.8870536,0,104.17644,7,6.7128118,7,7.7708924,7,9.8870536,7,12.003215
E01000808,0,107.43019,0,108.12849,0,109.52508,0,110.92168,8,2.0893637,8,2.78766,8,4.1842525,8,5.5808451,8,2.0893637,8,2.78766,8,4.1842525,8,5.5808451
E01000809,0,101.02208,0,101.41606,0,102.20404,0,102.99201,0,101.02208,7,9.2428368,0,102.20404,0,102.99201,0,101.02208,7,9.2428368,0,102.20404,0,102.99201
E01000810,0,106.55065,0,106.72113,0,107.06209,0,107.40305,0,106.55065,8,1.3802993,8,1.7212614,8,2.0622235,8,1.2098183,8,1.3802993,8,1.7212614,8,2.0622235
E01000811,0,83.933766,0,84.563269,0,85.822276,0,87.081282,0,83.933766,6,5.5576462,0,85.822276,0,87.081282,6,4.9281429,6,5.5576462,6,6.8166527,6,8.0756592
E01000812,0,100.51948,0,101.80613,0,104.37943,0,106.95273,7,8.3462533,7,9.6329027,7,12.206201,8,1.6118962,7,8.3462533,7,9.6329027,7,12.206201,8,1.6118962
E01000813,0,100.64513,0,101.12823,0,102.09442,0,103.06061,0,100.64513,7,8.9549993,0,102.09442,0,103.06061,7,8.4719027,7,8.9549993,7,9.9211925,7,10.887386
E01000814,0,112.70747,0,113.0794,0,113.82327,0,114.56714,8,7.3666365,8,7.7385711,8,8.4824404,8,9.2263097,8,7.3666365,8,7.7385711,8,8.4824404,8,9.2263097
E01000815,0,112.20487,0,112.39562,0,112.77711,0,113.15861,0,112.20487,8,7.0547873,8,7.4362839,8,7.8177804,8,6.864039,8,7.0547873,8,7.4362839,8,7.8177804
E01000816,0,89.713636,0,91.211854,0,94.20829,0,97.204725,0,89.713636,0,91.211854,0,94.20829,0,97.204725,0,89.713636,0,91.211854,0,94.20829,0,97.204725
E01000818,0,112.58182,0,113.48247,0,115.28378,0,117.08509,0,112.58182,0,113.48247,0,115.28378,0,117.08509,0,112.58182,0,113.48247,0,115.28378,8,11.74426
E01000819,0,61.800193,0,64.594085,0,70.181869,0,75.769653,0,61.800193,0,64.594085,0,70.181869,0,75.769653,0,61.800193,0,64.594085,0,70.181869,5,9.931634
E01000820,0,95.996104,0,97.906426,0,101.72707,0,105.54772,0,95.996104,0,97.906426,0,101.72707,0,105.54772,0,95.996104,0,97.906426,0,101.72707,8,0.20688515
E01000822,0,84.436364,0,86.19264,0,89.705193,0,93.217745,6,5.4307403,6,7.1870167,0,89.705193,0,93.217745,6,5.4307403,6,7.1870167,6,10.699569,7,1.0445183
